journal_entry_id,gl_account_number,amount,debit_amount,credit_amount
JL2403492,21210310,-279.45,0.0,279.45
JL2403493,11010005,5809.53,5809.53,0.0
JL2403493,21210100,-82.31,0.0,82.31
JL2403493,21500005,-5727.22,0.0,5727.22
JL2403494,11010005,-4673.34,0.0,4673.34
JL2403494,11010005,0.0,0.0,0.0
JL2403494,11010005,4673.34,4673.34,0.0
JL2403494,11010005,0.0,0.0,0.0
JL2403495,11010005,-4093.53,0.0,4093.53
JL2403495,11010005,4093.53,4093.53,0.0
JL2403495,11010005,0.0,0.0,0.0
JL2403495,11010005,0.0,0.0,0.0
JL2403496,21210100,-79.97,0.0,79.97
JL2403496,21500005,-5564.04,0.0,5564.04
JL2403496,11010005,5644.01,5644.01,0.0
JL2403497,11010005,5805.49,5805.49,0.0
JL2403497,21210100,-82.25,0.0,82.25
JL2403497,21500005,-5723.24,0.0,5723.24
JL2403498,21210100,-83.23,0.0,83.23
JL2403498,21500005,-5790.9,0.0,5790.9
JL2403498,11010005,5874.13,5874.13,0.0
JL2403499,11010005,-4483.42,0.0,4483.42
JL2403499,11010005,4483.42,4483.42,0.0
JL2403499,11010005,0.0,0.0,0.0
JL2403499,11010005,0.0,0.0,0.0
JL2403500,11010005,-4586.43,0.0,4586.43
JL2403500,11010005,4586.43,4586.43,0.0
JL2403500,11010005,0.0,0.0,0.0
JL2403500,11010005,0.0,0.0,0.0
JL2403501,11010005,-4417.0,0.0,4417.0
JL2403501,11010005,4417.0,4417.0,0.0
JL2403501,11010005,0.0,0.0,0.0
JL2403501,11010005,0.0,0.0,0.0
JL2403502,11010005,-4442.26,0.0,4442.26
JL2403502,11010005,4442.26,4442.26,0.0
JL2403502,11010005,0.0,0.0,0.0
JL2403502,11010005,0.0,0.0,0.0
JL2403503,11010005,-4444.25,0.0,4444.25
JL2403503,11010005,4444.25,4444.25,0.0
JL2403503,11010005,0.0,0.0,0.0
JL2403503,11010005,0.0,0.0,0.0
JL2403504,11010005,0.0,0.0,0.0
JL2403504,11010005,0.0,0.0,0.0
JL2403504,11010005,-3807.24,0.0,3807.24
JL2403504,11010005,3807.24,3807.24,0.0
JL2403505,11010005,0.0,0.0,0.0
JL2403505,11010005,-5054.51,0.0,5054.51
JL2403505,11010005,0.0,0.0,0.0
JL2403505,11010005,5054.51,5054.51,0.0
JL2403506,40100020,5172.48,5172.48,0.0
JL2403506,21500005,-5172.48,0.0,5172.48
JL2403507,11010005,-143.08,0.0,143.08
JL2403507,11010005,-106.56,0.0,106.56
JL2403507,11010005,-4041.98,0.0,4041.98
JL2403507,11010005,0.0,0.0,0.0
JL2403507,11010005,851.82,851.82,0.0
JL2403507,11010005,4041.98,4041.98,0.0
JL2403507,11010005,143.08,143.08,0.0
JL2403507,11010005,106.56,106.56,0.0
JL2403507,11010005,0.0,0.0,0.0
JL2403507,11010005,-851.82,0.0,851.82
JL2403508,21500005,-3135.0,0.0,3135.0
JL2403508,21210100,-71.73,0.0,71.73
JL2403508,11010005,3206.73,3206.73,0.0
JL2403509,11010005,4050.23,4050.23,0.0
JL2403509,11010005,-4050.23,0.0,4050.23
JL2403509,11010005,0.0,0.0,0.0
JL2403509,11010005,0.0,0.0,0.0
JL2403510,11010005,-3966.92,0.0,3966.92
JL2403510,11010005,3966.92,3966.92,0.0
JL2403510,11010005,0.0,0.0,0.0
JL2403510,11010005,0.0,0.0,0.0
JL2403511,11010005,-53.41,0.0,53.41
JL2403511,11010005,-50.7,0.0,50.7
JL2403511,11010005,-2004.97,0.0,2004.97
JL2403511,11010005,64.02,64.02,0.0
JL2403511,11010005,50.7,50.7,0.0
JL2403511,11010005,2004.97,2004.97,0.0
JL2403511,11010005,0.0,0.0,0.0
JL2403511,11010005,-64.02,0.0,64.02
JL2403511,11010005,53.41,53.41,0.0
JL2403511,11010005,0.0,0.0,0.0
JL2403512,11010005,-1338.78,0.0,1338.78
JL2403512,11010005,34.57,34.57,0.0
JL2403512,11010005,0.0,0.0,0.0
JL2403512,11010005,43.11,43.11,0.0
JL2403512,11010005,-37.81,0.0,37.81
JL2403512,11010005,1338.78,1338.78,0.0
JL2403512,11010005,37.81,37.81,0.0
JL2403512,11010005,-34.57,0.0,34.57
JL2403512,11010005,0.0,0.0,0.0
JL2403512,11010005,-43.11,0.0,43.11
JL2403513,11010005,-930.05,0.0,930.05
JL2403513,11010005,0.0,0.0,0.0
JL2403513,11010005,930.05,930.05,0.0
JL2403513,11010005,0.0,0.0,0.0
JL2403514,11010005,5862.01,5862.01,0.0
JL2403514,21210100,-83.05,0.0,83.05
JL2403514,21500005,-5778.96,0.0,5778.96
JL2403515,11010005,4498.52,4498.52,0.0
JL2403515,11010005,-4498.52,0.0,4498.52
JL2403515,11010005,0.0,0.0,0.0
JL2403515,11010005,0.0,0.0,0.0
JL2403516,21500005,-3097.5,0.0,3097.5
JL2403516,21210100,-70.87,0.0,70.87
JL2403516,11010005,3168.37,3168.37,0.0
JL2403517,11010005,-4591.98,0.0,4591.98
JL2403517,11010005,4591.98,4591.98,0.0
JL2403517,11010005,0.0,0.0,0.0
JL2403517,11010005,0.0,0.0,0.0
JL2403518,11010005,4872.58,4872.58,0.0
JL2403518,11010005,-4872.58,0.0,4872.58
JL2403518,11010005,0.0,0.0,0.0
JL2403518,11010005,0.0,0.0,0.0
JL2403519,11010005,-4382.73,0.0,4382.73
JL2403519,11010005,4382.73,4382.73,0.0
JL2403519,11010005,0.0,0.0,0.0
JL2403519,11010005,0.0,0.0,0.0
JL2403520,21500005,-5306.88,0.0,5306.88
JL2403520,21500005,-5291.52,0.0,5291.52
JL2403520,40100020,5306.88,5306.88,0.0
JL2403520,40100020,5291.52,5291.52,0.0
JL2403521,11010005,-4074.05,0.0,4074.05
JL2403521,11010005,4074.05,4074.05,0.0
JL2403521,11010005,0.0,0.0,0.0
JL2403521,11010005,0.0,0.0,0.0
JL2403522,11010005,1411.85,1411.85,0.0
JL2403522,11010005,0.0,0.0,0.0
JL2403522,11010005,-1411.85,0.0,1411.85
JL2403522,11010005,0.0,0.0,0.0
JL2403523,11010005,1757.34,1757.34,0.0
JL2403523,11010005,-1757.34,0.0,1757.34
JL2403523,11010005,0.0,0.0,0.0
JL2403523,11010005,0.0,0.0,0.0
JL2403524,11010005,-1204.6,0.0,1204.6
JL2403524,11010005,0.0,0.0,0.0
JL2403524,11010005,1204.6,1204.6,0.0
JL2403524,11010005,0.0,0.0,0.0
JL2403525,11010005,23.93,23.93,0.0
JL2403525,11010005,-68.58,0.0,68.58
JL2403525,11010005,-41.25,0.0,41.25
JL2403525,11010005,-23.93,0.0,23.93
JL2403525,11010005,0.0,0.0,0.0
JL2403525,11010005,-1826.99,0.0,1826.99
JL2403525,11010005,111.47,111.47,0.0
JL2403525,11010005,68.58,68.58,0.0
JL2403525,11010005,41.25,41.25,0.0
JL2403525,11010005,0.0,0.0,0.0
JL2403525,11010005,-111.47,0.0,111.47
JL2403525,11010005,1826.99,1826.99,0.0
JL2403526,11010005,-25.39,0.0,25.39
JL2403526,11010005,25.39,25.39,0.0
JL2403526,11010005,-60.31,0.0,60.31
JL2403526,11010005,-45.54,0.0,45.54
JL2403526,11010005,-1803.92,0.0,1803.92
JL2403526,11010005,0.0,0.0,0.0
JL2403526,11010005,1803.92,1803.92,0.0
JL2403526,11010005,45.54,45.54,0.0
JL2403526,11010005,0.0,0.0,0.0
JL2403526,11010005,-110.69,0.0,110.69
JL2403526,11010005,60.31,60.31,0.0
JL2403526,11010005,110.69,110.69,0.0
JL2403527,11010005,19.76,19.76,0.0
JL2403527,11010005,-19.76,0.0,19.76
JL2403527,11010005,-831.77,0.0,831.77
JL2403527,11010005,-22.53,0.0,22.53
JL2403527,11010005,0.0,0.0,0.0
JL2403527,11010005,0.0,0.0,0.0
JL2403527,11010005,22.53,22.53,0.0
JL2403527,11010005,-27.69,0.0,27.69
JL2403527,11010005,27.69,27.69,0.0
JL2403527,11010005,831.77,831.77,0.0
JL2403528,11010005,-4188.13,0.0,4188.13
JL2403528,11010005,0.0,0.0,0.0
JL2403528,11010005,-111.71,0.0,111.71
JL2403528,11010005,136.52,136.52,0.0
JL2403528,11010005,111.67,111.67,0.0
JL2403528,11010005,4188.13,4188.13,0.0
JL2403528,11010005,-111.67,0.0,111.67
JL2403528,11010005,0.0,0.0,0.0
JL2403528,11010005,111.71,111.71,0.0
JL2403528,11010005,-136.52,0.0,136.52
JL2403529,11010005,0.0,0.0,0.0
JL2403529,11010005,-296.11,0.0,296.11
JL2403529,11010005,0.0,0.0,0.0
JL2403529,11010005,0.0,0.0,0.0
JL2403529,11010005,0.0,0.0,0.0
JL2403529,11010005,296.11,296.11,0.0
JL2403530,11010005,0.0,0.0,0.0
JL2403530,11010005,296.11,296.11,0.0
JL2403530,11010005,0.0,0.0,0.0
JL2403530,11010005,0.0,0.0,0.0
JL2403530,11010005,-296.11,0.0,296.11
JL2403530,11010005,0.0,0.0,0.0
JL2403531,11010005,0.0,0.0,0.0
JL2403531,11010005,-296.11,0.0,296.11
JL2403531,11010005,0.0,0.0,0.0
JL2403531,11010005,0.0,0.0,0.0
JL2403531,11010005,296.11,296.11,0.0
JL2403531,11010005,0.0,0.0,0.0
JL2403532,11010005,-1871.22,0.0,1871.22
JL2403532,11010005,0.0,0.0,0.0
JL2403532,11010005,1871.22,1871.22,0.0
JL2403532,11010005,0.0,0.0,0.0
JL2403533,11010005,-3960.43,0.0,3960.43
JL2403533,11010005,3960.43,3960.43,0.0
JL2403533,11010005,0.0,0.0,0.0
JL2403533,11010005,0.0,0.0,0.0
JL2403534,11010005,40.2,40.2,0.0
JL2403534,11010005,-37.81,0.0,37.81
JL2403534,11010005,0.0,0.0,0.0
JL2403534,11010005,49.1,49.1,0.0
JL2403534,11010005,-1503.08,0.0,1503.08
JL2403534,11010005,-49.1,0.0,49.1
JL2403534,11010005,37.81,37.81,0.0
JL2403534,11010005,0.0,0.0,0.0
JL2403534,11010005,-40.2,0.0,40.2
JL2403534,11010005,1503.08,1503.08,0.0
JL2403535,11010005,0.0,0.0,0.0
JL2403535,11010005,-22.34,0.0,22.34
JL2403535,11010005,-1005.05,0.0,1005.05
JL2403535,11010005,31.79,31.79,0.0
JL2403535,11010005,26.99,26.99,0.0
JL2403535,11010005,1005.05,1005.05,0.0
JL2403535,11010005,22.34,22.34,0.0
JL2403535,11010005,-31.79,0.0,31.79
JL2403535,11010005,-26.99,0.0,26.99
JL2403535,11010005,0.0,0.0,0.0
JL2403536,11010005,5813.57,5813.57,0.0
JL2403536,21210100,-82.37,0.0,82.37
JL2403536,21500005,-5731.2,0.0,5731.2
JL2403537,11010005,-4113.01,0.0,4113.01
JL2403537,11010005,4113.01,4113.01,0.0
JL2403537,11010005,0.0,0.0,0.0
JL2403537,11010005,0.0,0.0,0.0
JL2403538,11010005,4483.97,4483.97,0.0
JL2403538,11010005,-4483.97,0.0,4483.97
JL2403538,11010005,0.0,0.0,0.0
JL2403538,11010005,0.0,0.0,0.0
JL2403539,11010005,-4152.27,0.0,4152.27
JL2403539,11010005,4152.27,4152.27,0.0
JL2403539,11010005,0.0,0.0,0.0
JL2403539,11010005,0.0,0.0,0.0
JL2403540,11010005,39.1,39.1,0.0
JL2403540,11010005,-26.64,0.0,26.64
JL2403540,11010005,-1169.35,0.0,1169.35
JL2403540,11010005,0.0,0.0,0.0
JL2403540,11010005,30.49,30.49,0.0
JL2403540,11010005,1169.35,1169.35,0.0
JL2403540,11010005,0.0,0.0,0.0
JL2403540,11010005,-39.1,0.0,39.1
JL2403540,11010005,-30.49,0.0,30.49
JL2403540,11010005,26.64,26.64,0.0
JL2403541,11010005,340.39,340.39,0.0
JL2403541,11010005,-61.49,0.0,61.49
JL2403541,11010005,-1610.34,0.0,1610.34
JL2403541,11010005,0.0,0.0,0.0
JL2403541,11010005,-43.83,0.0,43.83
JL2403541,11010005,1610.34,1610.34,0.0
JL2403541,11010005,61.49,61.49,0.0
JL2403541,11010005,0.0,0.0,0.0
JL2403541,11010005,-340.39,0.0,340.39
JL2403541,11010005,43.83,43.83,0.0
JL2403542,11010005,-4589.59,0.0,4589.59
JL2403542,11010005,4589.59,4589.59,0.0
JL2403542,11010005,0.0,0.0,0.0
JL2403542,11010005,0.0,0.0,0.0
JL2403543,11010005,0.0,0.0,0.0
JL2403543,11010005,273.45,273.45,0.0
JL2403543,11010005,-35.23,0.0,35.23
JL2403543,11010005,-1292.63,0.0,1292.63
JL2403543,11010005,-46.12,0.0,46.12
JL2403543,11010005,46.12,46.12,0.0
JL2403543,11010005,35.23,35.23,0.0
JL2403543,11010005,0.0,0.0,0.0
JL2403543,11010005,-273.45,0.0,273.45
JL2403543,11010005,1292.63,1292.63,0.0
JL2403544,11010005,610.6,610.6,0.0
JL2403544,11010005,-610.6,0.0,610.6
JL2403544,11010005,-3736.03,0.0,3736.03
JL2403544,11010005,0.0,0.0,0.0
JL2403544,11010005,3736.03,3736.03,0.0
JL2403544,11010005,0.0,0.0,0.0
JL2403544,11010005,-325.21,0.0,325.21
JL2403544,11010005,325.21,325.21,0.0
JL2403545,11010005,0.0,0.0,0.0
JL2403545,11010005,0.0,0.0,0.0
JL2403545,11010005,-4018.86,0.0,4018.86
JL2403545,11010005,4018.86,4018.86,0.0
JL2403546,11010005,-4040.06,0.0,4040.06
JL2403546,11010005,4040.06,4040.06,0.0
JL2403546,11010005,0.0,0.0,0.0
JL2403546,11010005,0.0,0.0,0.0
JL2403547,11010005,-13379.75,0.0,13379.75
JL2403547,11010005,13379.75,13379.75,0.0
JL2403548,11010005,-1316.05,0.0,1316.05
JL2403548,11010005,1316.05,1316.05,0.0
JL2403549,11010005,22.95,22.95,0.0
JL2403549,11010005,-22.95,0.0,22.95
JL2403549,11010005,-1813.32,0.0,1813.32
JL2403549,11010005,0.0,0.0,0.0
JL2403549,11010005,1813.32,1813.32,0.0
JL2403549,11010005,0.0,0.0,0.0
JL2403549,11010005,-166.11,0.0,166.11
JL2403549,11010005,166.11,166.11,0.0
JL2403550,11010005,953.56,953.56,0.0
JL2403550,11010005,0.0,0.0,0.0
JL2403550,11010005,-13.18,0.0,13.18
JL2403550,11010005,-953.56,0.0,953.56
JL2403550,11010005,0.0,0.0,0.0
JL2403550,11010005,13.18,13.18,0.0
JL2403550,11010005,87.9,87.9,0.0
JL2403550,11010005,-87.9,0.0,87.9
JL2403551,11010005,-4688.51,0.0,4688.51
JL2403551,11010005,0.0,0.0,0.0
JL2403551,11010005,4688.51,4688.51,0.0
JL2403551,11010005,0.0,0.0,0.0
JL2403552,11010005,162.23,162.23,0.0
JL2403552,11010005,-375.2,0.0,375.2
JL2403552,11010005,-1133.78,0.0,1133.78
JL2403552,11010005,0.0,0.0,0.0
JL2403552,11010005,375.2,375.2,0.0
JL2403552,11010005,12.82,12.82,0.0
JL2403552,11010005,0.0,0.0,0.0
JL2403552,11010005,10.43,10.43,0.0
JL2403552,11010005,1133.78,1133.78,0.0
JL2403552,11010005,0.0,0.0,0.0
JL2403552,11010005,-12.82,0.0,12.82
JL2403552,11010005,-162.23,0.0,162.23
JL2403552,11010005,-10.43,0.0,10.43
JL2403552,11010005,0.0,0.0,0.0
JL2403553,11010005,6608.96,6608.96,0.0
JL2403553,21210100,-80.48,0.0,80.48
JL2403553,21500005,-6528.48,0.0,6528.48
JL2403554,11010005,5922.57,5922.57,0.0
JL2403554,21210100,-83.91,0.0,83.91
JL2403554,21500005,-5838.66,0.0,5838.66
JL2403555,11010005,4100.02,4100.02,0.0
JL2403555,11010005,-4100.02,0.0,4100.02
JL2403555,11010005,0.0,0.0,0.0
JL2403555,11010005,0.0,0.0,0.0
JL2403556,11010005,5849.9,5849.9,0.0
JL2403556,21210100,-82.88,0.0,82.88
JL2403556,21500005,-5767.02,0.0,5767.02
JL2403557,11010005,-5849.9,0.0,5849.9
JL2403557,21210100,82.88,82.88,0.0
JL2403557,21500005,5767.02,5767.02,0.0
JL2403558,21210100,-82.88,0.0,82.88
JL2403558,21500005,-5767.02,0.0,5767.02
JL2403558,11010005,5849.9,5849.9,0.0
JL2403559,11010005,0.0,0.0,0.0
JL2403559,11010005,-4025.36,0.0,4025.36
JL2403559,11010005,4025.36,4025.36,0.0
JL2403559,11010005,0.0,0.0,0.0
JL2403560,11010005,-4701.08,0.0,4701.08
JL2403560,11010005,4701.08,4701.08,0.0
JL2403560,11010005,0.0,0.0,0.0
JL2403560,11010005,0.0,0.0,0.0
JL2403561,11010005,1869.08,1869.08,0.0
JL2403561,11010005,0.0,0.0,0.0
JL2403561,11010005,0.0,0.0,0.0
JL2403561,11010005,-1869.08,0.0,1869.08
JL2403562,11010005,4125.99,4125.99,0.0
JL2403562,11010005,0.0,0.0,0.0
JL2403562,11010005,-4125.99,0.0,4125.99
JL2403562,11010005,0.0,0.0,0.0
JL2403563,11010005,1489.2,1489.2,0.0
JL2403563,11010005,-1489.2,0.0,1489.2
JL2403563,11010005,0.0,0.0,0.0
JL2403563,11010005,0.0,0.0,0.0
JL2403564,11010005,-4494.58,0.0,4494.58
JL2403564,11010005,4494.58,4494.58,0.0
JL2403564,11010005,0.0,0.0,0.0
JL2403564,11010005,0.0,0.0,0.0
JL2403565,11010005,16.85,16.85,0.0
JL2403565,11010005,0.0,0.0,0.0
JL2403565,11010005,108.43,108.43,0.0
JL2403565,11010005,1254.39,1254.39,0.0
JL2403565,11010005,-16.85,0.0,16.85
JL2403565,11010005,0.0,0.0,0.0
JL2403565,11010005,-1254.39,0.0,1254.39
JL2403565,11010005,-108.43,0.0,108.43
JL2403566,11010005,4662.87,4662.87,0.0
JL2403566,11010005,0.0,0.0,0.0
JL2403566,11010005,0.0,0.0,0.0
JL2403566,11010005,-4662.87,0.0,4662.87
JL2403567,11010005,4009.13,4009.13,0.0
JL2403567,11010005,0.0,0.0,0.0
JL2403567,11010005,-4009.13,0.0,4009.13
JL2403567,11010005,0.0,0.0,0.0
JL2403568,11010005,-3973.42,0.0,3973.42
JL2403568,11010005,0.0,0.0,0.0
JL2403568,11010005,3973.42,3973.42,0.0
JL2403568,11010005,0.0,0.0,0.0
JL2403569,11010005,0.0,0.0,0.0
JL2403569,11010005,4652.4,4652.4,0.0
JL2403569,11010005,-4652.4,0.0,4652.4
JL2403569,11010005,0.0,0.0,0.0
JL2403570,11010005,0.0,0.0,0.0
JL2403570,11010005,2627.99,2627.99,0.0
JL2403570,11010005,-2627.99,0.0,2627.99
JL2403570,11010005,0.0,0.0,0.0
JL2403571,11010005,51.4,51.4,0.0
JL2403571,11010005,1671.23,1671.23,0.0
JL2403571,11010005,0.0,0.0,0.0
JL2403571,11010005,64.14,64.14,0.0
JL2403571,11010005,-64.14,0.0,64.14
JL2403571,11010005,-1671.23,0.0,1671.23
JL2403571,11010005,0.0,0.0,0.0
JL2403571,11010005,-51.4,0.0,51.4
JL2403572,11010005,89773.66,89773.66,0.0
JL2403572,21500005,-89773.66,0.0,89773.66
JL2403573,11010005,5813.57,5813.57,0.0
JL2403573,21210100,-82.37,0.0,82.37
JL2403573,21500005,-5731.2,0.0,5731.2
JL2403574,11010005,4533.56,4533.56,0.0
JL2403574,11010005,0.0,0.0,0.0
JL2403574,11010005,-4533.56,0.0,4533.56
JL2403574,11010005,0.0,0.0,0.0
JL2403575,11010005,0.0,0.0,0.0
JL2403575,11010005,4463.79,4463.79,0.0
JL2403575,11010005,-4463.79,0.0,4463.79
JL2403575,11010005,0.0,0.0,0.0
JL2403576,11010005,-62.29,0.0,62.29
JL2403576,11010005,0.0,0.0,0.0
JL2403576,11010005,62.29,62.29,0.0
JL2403576,11010005,1660.65,1660.65,0.0
JL2403576,11010005,0.0,0.0,0.0
JL2403576,11010005,-1660.65,0.0,1660.65
JL2403576,11010005,-51.53,0.0,51.53
JL2403576,11010005,51.53,51.53,0.0
JL2403577,11010005,0.0,0.0,0.0
JL2403577,11010005,57.68,57.68,0.0
JL2403577,11010005,71.98,71.98,0.0
JL2403577,11010005,1846.74,1846.74,0.0
JL2403577,11010005,-71.98,0.0,71.98
JL2403577,11010005,-1846.74,0.0,1846.74
JL2403577,11010005,0.0,0.0,0.0
JL2403577,11010005,-57.68,0.0,57.68
JL2403578,11010005,0.0,0.0,0.0
JL2403578,11010005,-3953.94,0.0,3953.94
JL2403578,11010005,3953.94,3953.94,0.0
JL2403578,11010005,0.0,0.0,0.0
JL2403579,11010005,20.51,20.51,0.0
JL2403579,11010005,0.0,0.0,0.0
JL2403579,11010005,25.84,25.84,0.0
JL2403579,11010005,668.06,668.06,0.0
JL2403579,11010005,-25.84,0.0,25.84
JL2403579,11010005,-668.06,0.0,668.06
JL2403579,11010005,-20.51,0.0,20.51
JL2403579,11010005,0.0,0.0,0.0
JL2403580,11010005,4012.37,4012.37,0.0
JL2403580,11010005,0.0,0.0,0.0
JL2403580,11010005,-4012.37,0.0,4012.37
JL2403580,11010005,0.0,0.0,0.0
JL2403581,40100020,80.77,80.77,0.0
JL2403581,40100020,5789.2,5789.2,0.0
JL2403581,21500005,-5789.2,0.0,5789.2
JL2403581,21210100,-80.77,0.0,80.77
JL2403582,11010005,1316.05,1316.05,0.0
JL2403582,11010005,-1316.05,0.0,1316.05
JL2403583,11010005,358.62,358.62,0.0
JL2403583,11010005,0.0,0.0,0.0
JL2403583,11010005,11.07,11.07,0.0
JL2403583,11010005,248.48,248.48,0.0
JL2403583,11010005,0.0,0.0,0.0
JL2403583,11010005,-358.62,0.0,358.62
JL2403583,11010005,-248.48,0.0,248.48
JL2403583,11010005,0.0,0.0,0.0
JL2403583,11010005,-11.07,0.0,11.07
JL2403583,11010005,0.0,0.0,0.0
JL2403584,11010005,3996.14,3996.14,0.0
JL2403584,11010005,0.0,0.0,0.0
JL2403584,11010005,-3996.14,0.0,3996.14
JL2403584,11010005,0.0,0.0,0.0
JL2403585,11010005,5332.55,5332.55,0.0
JL2403585,11010005,-5332.55,0.0,5332.55
JL2403586,11010005,-144.72,0.0,144.72
JL2403586,11010005,335.7,335.7,0.0
JL2403586,11010005,9.64,9.64,0.0
JL2403586,11010005,144.72,144.72,0.0
JL2403586,11010005,9.92,9.92,0.0
JL2403586,11010005,-9.64,0.0,9.64
JL2403586,11010005,-335.7,0.0,335.7
JL2403586,11010005,-9.92,0.0,9.92
JL2403586,11010005,-1019.51,0.0,1019.51
JL2403586,11010005,0.0,0.0,0.0
JL2403586,11010005,1019.51,1019.51,0.0
JL2403586,11010005,0.0,0.0,0.0
JL2403587,11010005,35.0,35.0,0.0
JL2403587,11010005,44.76,44.76,0.0
JL2403587,11010005,0.0,0.0,0.0
JL2403587,11010005,1156.24,1156.24,0.0
JL2403587,11010005,-44.76,0.0,44.76
JL2403587,11010005,-35.0,0.0,35.0
JL2403587,11010005,-1156.24,0.0,1156.24
JL2403587,11010005,0.0,0.0,0.0
JL2403588,11010005,3230.66,3230.66,0.0
JL2403588,21500005,-3191.02,0.0,3191.02
JL2403588,21210100,-39.64,0.0,39.64
JL2403589,11010005,0.0,0.0,0.0
JL2403589,11010005,399.42,399.42,0.0
JL2403589,11010005,14.75,14.75,0.0
JL2403589,11010005,-172.67,0.0,172.67
JL2403589,11010005,10.61,10.61,0.0
JL2403589,11010005,-10.61,0.0,10.61
JL2403589,11010005,-399.42,0.0,399.42
JL2403589,11010005,1209.44,1209.44,0.0
JL2403589,11010005,-1209.44,0.0,1209.44
JL2403589,11010005,0.0,0.0,0.0
JL2403589,11010005,-14.75,0.0,14.75
JL2403589,11010005,172.67,172.67,0.0
JL2403590,11010005,0.0,0.0,0.0
JL2403590,11010005,2099.05,2099.05,0.0
JL2403590,11010005,-2099.05,0.0,2099.05
JL2403590,11010005,0.0,0.0,0.0
JL2403591,11010005,0.0,0.0,0.0
JL2403591,11010005,1927.28,1927.28,0.0
JL2403591,11010005,-1927.28,0.0,1927.28
JL2403591,11010005,0.0,0.0,0.0
JL2403592,40100020,5410.56,5410.56,0.0
JL2403592,21500005,-5410.56,0.0,5410.56
JL2403593,40100020,5410.56,5410.56,0.0
JL2403593,21500005,-5410.56,0.0,5410.56
JL2403594,11010005,5555.19,5555.19,0.0
JL2403594,21210100,-78.71,0.0,78.71
JL2403594,21500005,-5476.48,0.0,5476.48
JL2403595,11010005,4475.96,4475.96,0.0
JL2403595,11010005,0.0,0.0,0.0
JL2403595,11010005,-4475.96,0.0,4475.96
JL2403595,11010005,0.0,0.0,0.0
JL2403596,11010005,4781.51,4781.51,0.0
JL2403596,11010005,0.0,0.0,0.0
JL2403596,11010005,-4781.51,0.0,4781.51
JL2403596,11010005,0.0,0.0,0.0
JL2403597,11010005,4576.02,4576.02,0.0
JL2403597,11010005,0.0,0.0,0.0
JL2403597,11010005,-4576.02,0.0,4576.02
JL2403597,11010005,0.0,0.0,0.0
JL2403598,11010005,0.0,0.0,0.0
JL2403598,11010005,2305.86,2305.86,0.0
JL2403598,11010005,-2305.86,0.0,2305.86
JL2403598,11010005,0.0,0.0,0.0
JL2403599,11010005,0.0,0.0,0.0
JL2403599,11010005,2095.42,2095.42,0.0
JL2403599,11010005,-2095.42,0.0,2095.42
JL2403599,11010005,0.0,0.0,0.0
JL2403600,11010005,4041.59,4041.59,0.0
JL2403600,11010005,0.0,0.0,0.0
JL2403600,11010005,-4041.59,0.0,4041.59
JL2403600,11010005,0.0,0.0,0.0
JL2403601,40100020,6206.46,6206.46,0.0
JL2403601,40100020,81.05,81.05,0.0
JL2403601,40100020,56.68,56.68,0.0
JL2403601,21210160,-56.68,0.0,56.68
JL2403601,21210100,-81.05,0.0,81.05
JL2403601,21500005,-6206.46,0.0,6206.46
JL2403602,40100020,5600.0,5600.0,0.0
JL2403602,40100020,80.08,80.08,0.0
JL2403602,21210100,-80.08,0.0,80.08
JL2403602,21500005,-5600.0,0.0,5600.0
JL2403603,11010005,62.6,62.6,0.0
JL2403603,11010005,-151.59,0.0,151.59
JL2403603,11010005,-110.17,0.0,110.17
JL2403603,11010005,-62.6,0.0,62.6
JL2403603,11010005,-3444.65,0.0,3444.65
JL2403603,11010005,-70.52,0.0,70.52
JL2403603,11010005,0.0,0.0,0.0
JL2403603,11010005,0.0,0.0,0.0
JL2403603,11010005,70.52,70.52,0.0
JL2403603,11010005,2191.13,2191.13,0.0
JL2403603,11010005,151.59,151.59,0.0
JL2403603,11010005,110.17,110.17,0.0
JL2403603,11010005,-2191.13,0.0,2191.13
JL2403603,11010005,0.0,0.0,0.0
JL2403603,11010005,0.0,0.0,0.0
JL2403603,11010005,3444.65,3444.65,0.0
JL2403604,11010005,-31.74,0.0,31.74
JL2403604,11010005,31.74,31.74,0.0
JL2403604,11010005,-202.56,0.0,202.56
JL2403604,11010005,0.0,0.0,0.0
JL2403604,11010005,2244.97,2244.97,0.0
JL2403604,11010005,0.0,0.0,0.0
JL2403604,11010005,-2244.97,0.0,2244.97
JL2403604,11010005,202.56,202.56,0.0
JL2403605,11010005,-2251.8,0.0,2251.8
JL2403605,11010005,0.0,0.0,0.0
JL2403605,11010005,-30.27,0.0,30.27
JL2403605,11010005,-201.87,0.0,201.87
JL2403605,11010005,0.0,0.0,0.0
JL2403605,11010005,30.27,30.27,0.0
JL2403605,11010005,201.87,201.87,0.0
JL2403605,11010005,2251.8,2251.8,0.0
JL2403606,11010005,44.53,44.53,0.0
JL2403606,11010005,0.0,0.0,0.0
JL2403606,11010005,35.38,35.38,0.0
JL2403606,11010005,-44.53,0.0,44.53
JL2403606,11010005,1170.98,1170.98,0.0
JL2403606,11010005,-1170.98,0.0,1170.98
JL2403606,11010005,-35.38,0.0,35.38
JL2403606,11010005,0.0,0.0,0.0
JL2403607,11010005,32.07,32.07,0.0
JL2403607,11010005,24.23,24.23,0.0
JL2403607,11010005,0.0,0.0,0.0
JL2403607,11010005,-32.07,0.0,32.07
