journal_entry_id,posting_date,fiscal_year,prepared_by
1800010788,,2024,INT_PRESTIGE
1800010789,,2024,INT_PRESTIGE
1800010790,,2024,INT_PRESTIGE
1800010791,,2024,INT_PRESTIGE
1800010792,,2024,INT_PRESTIGE
1800010793,,2024,INT_PRESTIGE
1800010794,,2024,INT_PRESTIGE
1800010795,,2024,INT_PRESTIGE
1800010796,,2024,INT_PRESTIGE
1800010797,,2024,INT_PRESTIGE
1800010798,,2024,INT_PRESTIGE
1800010799,,2024,INT_PRESTIGE
1800010800,,2024,INT_PRESTIGE
1800010801,,2024,INT_PRESTIGE
1800010802,,2024,INT_PRESTIGE
1800010803,,2024,INT_PRESTIGE
1800010804,,2024,INT_PRESTIGE
1800010805,,2024,INT_PRESTIGE
1800010806,,2024,INT_PRESTIGE
1800010807,,2024,INT_PRESTIGE
1800010808,,2024,INT_PRESTIGE
1800010809,,2024,INT_PRESTIGE
1800010810,,2024,INT_PRESTIGE
1800010811,,2024,INT_PRESTIGE
1800010812,,2024,INT_PRESTIGE
1800010813,,2024,INT_PRESTIGE
1800010814,,2024,INT_PRESTIGE
1800010815,,2024,INT_PRESTIGE
1800010816,,2024,INT_PRESTIGE
1800010817,,2024,INT_PRESTIGE
1800010818,,2024,INT_PRESTIGE
1800010819,,2024,INT_PRESTIGE
1800010820,,2024,INT_PRESTIGE
1800010821,,2024,INT_PRESTIGE
1800010822,,2024,INT_PRESTIGE
1800010823,,2024,INT_PRESTIGE
1800010824,,2024,INT_PRESTIGE
1800010825,,2024,INT_PRESTIGE
1800010826,,2024,INT_PRESTIGE
1800010827,,2024,INT_PRESTIGE
1800010828,,2024,INT_PRESTIGE
1800010829,,2024,INT_PRESTIGE
1800010830,,2024,INT_PRESTIGE
1800010831,,2024,INT_PRESTIGE
1800010832,,2024,INT_PRESTIGE
1800010833,,2024,INT_PRESTIGE
1800010834,,2024,INT_PRESTIGE
1800010835,,2024,INT_PRESTIGE
1800010836,,2024,INT_PRESTIGE
1800010837,,2024,INT_PRESTIGE
1800010838,,2024,INT_PRESTIGE
1800010839,,2024,INT_PRESTIGE
1800010840,,2024,INT_PRESTIGE
1800010841,,2024,INT_PRESTIGE
1800010842,,2024,INT_PRESTIGE
1800010843,,2024,INT_PRESTIGE
1800010844,,2024,INT_PRESTIGE
1800010845,,2024,INT_PRESTIGE
1800010846,,2024,INT_PRESTIGE
1800010847,,2024,INT_PRESTIGE
1800010848,,2024,INT_PRESTIGE
1800010849,,2024,INT_PRESTIGE
1800010850,,2024,INT_PRESTIGE
1800010851,,2024,INT_PRESTIGE
1800010852,,2024,INT_PRESTIGE
1800010853,,2024,INT_PRESTIGE
1800010854,,2024,INT_PRESTIGE
1800010855,,2024,INT_PRESTIGE
1800010856,,2024,INT_PRESTIGE
1800010857,,2024,INT_PRESTIGE
1800010858,,2024,INT_PRESTIGE
1800010859,,2024,INT_PRESTIGE
1800010860,,2024,INT_PRESTIGE
1800010861,,2024,INT_PRESTIGE
1800010862,,2024,INT_PRESTIGE
1800010863,,2024,INT_PRESTIGE
1800010864,,2024,INT_PRESTIGE
1800010865,,2024,INT_PRESTIGE
1800010866,,2024,INT_PRESTIGE
1800010867,,2024,INT_PRESTIGE
1800010868,,2024,INT_PRESTIGE
1800010869,,2024,INT_PRESTIGE
1800010870,,2024,INT_PRESTIGE
1800010871,,2024,INT_PRESTIGE
1800010872,,2024,INT_PRESTIGE
1800010873,,2024,INT_PRESTIGE
1800010874,,2024,INT_PRESTIGE
1800010875,,2024,INT_PRESTIGE
1800010876,,2024,INT_PRESTIGE
1800010877,,2024,INT_PRESTIGE
1800010878,,2024,INT_PRESTIGE
1800010879,,2024,INT_PRESTIGE
1800010880,,2024,INT_PRESTIGE
1800010881,,2024,INT_PRESTIGE
1800010882,,2024,INT_PRESTIGE
1800010883,,2024,INT_PRESTIGE
1800010884,,2024,INT_PRESTIGE
1800010885,,2024,INT_PRESTIGE
1800010886,,2024,INT_PRESTIGE
1800010887,,2024,INT_PRESTIGE
1800010888,,2024,INT_PRESTIGE
1800010889,,2024,INT_PRESTIGE
1800010890,,2024,INT_PRESTIGE
1800010891,,2024,INT_PRESTIGE
1800010892,,2024,INT_PRESTIGE
1800010893,,2024,INT_PRESTIGE
1800010894,,2024,INT_PRESTIGE
1800010895,,2024,INT_PRESTIGE
1800010896,,2024,INT_PRESTIGE
1800010897,,2024,INT_PRESTIGE
1800010898,,2024,INT_PRESTIGE
1800010899,,2024,INT_PRESTIGE
1800010900,,2024,INT_PRESTIGE
1800010901,,2024,INT_PRESTIGE
1800010903,,2024,_SAP_TEC_USR
1800010904,,2024,_SAP_TEC_USR
1800010905,,2024,_SAP_TEC_USR
1800010906,,2024,_SAP_TEC_USR
1800010907,,2024,_SAP_TEC_USR
1800010909,,2024,_SAP_TEC_USR
1800010911,,2024,_SAP_TEC_USR
1800010914,,2024,_SAP_TEC_USR
1800010915,,2024,_SAP_TEC_USR
1800010916,,2024,_SAP_TEC_USR
1800010918,,2024,_SAP_TEC_USR
1800010919,,2024,_SAP_TEC_USR
1800010920,,2024,_SAP_TEC_USR
1800010921,,2024,_SAP_TEC_USR
1800010922,,2024,_SAP_TEC_USR
1800010924,,2024,_SAP_TEC_USR
1800010925,,2024,_SAP_TEC_USR
1800010926,,2024,BATCH_USER
1800010927,,2024,BATCH_USER
1800010928,,2024,BATCH_USER
1800010929,,2024,BATCH_USER
1800010930,,2024,BATCH_USER
1800010931,,2024,BATCH_USER
1800010932,,2024,BATCH_USER
1800010933,,2024,BATCH_USER
1800010934,,2024,BATCH_USER
1800010935,,2024,BATCH_USER
1800010936,,2024,BATCH_USER
1800010938,,2024,BATCH_USER
1800010939,,2024,BATCH_USER
1800010940,,2024,BATCH_USER
1800010941,,2024,BATCH_USER
1800010942,,2024,BATCH_USER
1800010943,,2024,BATCH_USER
1800010944,,2024,BATCH_USER
1800010945,,2024,BATCH_USER
1800010946,,2024,BATCH_USER
1800010947,,2024,BATCH_USER
1800010948,,2024,BATCH_USER
1800010949,,2024,BATCH_USER
1800010950,,2024,BATCH_USER
1800010951,,2024,BATCH_USER
1800010952,,2024,BATCH_USER
1800010953,,2024,BATCH_USER
1800010954,,2024,BATCH_USER
1800010955,,2024,BATCH_USER
1800010956,,2024,BATCH_USER
1800010958,,2024,BATCH_USER
1800010959,,2024,BATCH_USER
1800010960,,2024,BATCH_USER
1800010961,,2024,BATCH_USER
1800010962,,2024,BATCH_USER
1800010963,,2024,BATCH_USER
1800010964,,2024,BATCH_USER
1800010965,,2024,BATCH_USER
1800010966,,2024,BATCH_USER
1800010967,,2024,BATCH_USER
1800010968,,2024,BATCH_USER
1800010969,,2024,BATCH_USER
1800010970,,2024,BATCH_USER
1800010971,,2024,BATCH_USER
1800010972,,2024,BATCH_USER
1800010973,,2024,BATCH_USER
1800010974,,2024,BATCH_USER
1800010975,,2024,BATCH_USER
1800010976,,2024,BATCH_USER
1800010977,,2024,BATCH_USER
1800010978,,2024,BATCH_USER
1800010979,,2024,BATCH_USER
1800010980,,2024,BATCH_USER
1800010981,,2024,BATCH_USER
1800010982,,2024,BATCH_USER
1800010983,,2024,BATCH_USER
1800010985,,2024,BATCH_USER
1800010986,,2024,BATCH_USER
1800010987,,2024,BATCH_USER
1800010988,,2024,BATCH_USER
1800010989,,2024,BATCH_USER
1800010997,,2024,BATCH_USER
1800010998,,2024,BATCH_USER
1800010999,,2024,BATCH_USER
1800011000,,2024,BATCH_USER
1800011001,,2024,BATCH_USER
1800011002,,2024,BATCH_USER
1800011003,,2024,BATCH_USER
1800011004,,2024,BATCH_USER
1800011005,,2024,BATCH_USER
1800011006,,2024,BATCH_USER
1800011007,,2024,BATCH_USER
1800011008,,2024,BATCH_USER
1800011009,,2024,BATCH_USER
1800011010,,2024,BATCH_USER
1800011011,,2024,BATCH_USER
1800011012,,2024,BATCH_USER
1800011013,,2024,BATCH_USER
1800011014,,2024,BATCH_USER
1800011015,,2024,BATCH_USER
1800011016,,2024,BATCH_USER
1800011017,,2024,BATCH_USER
1800011018,,2024,BATCH_USER
1800011019,,2024,BATCH_USER
1800011020,,2024,BATCH_USER
1800011022,,2024,BATCH_USER
1800011024,,2024,BATCH_USER
1800011025,,2024,BATCH_USER
1800011027,,2024,BATCH_USER
1800011030,,2024,BATCH_USER
1800011031,,2024,BATCH_USER
1800011032,,2024,BATCH_USER
1800011033,,2024,BATCH_USER
1800011034,,2024,BATCH_USER
1800011035,,2024,BATCH_USER
1800011038,,2024,BATCH_USER
1800011039,,2024,BATCH_USER
1800011040,,2024,BATCH_USER
1800011041,,2024,BATCH_USER
1800011042,,2024,BATCH_USER
1800011043,,2024,BATCH_USER
1800011044,,2024,BATCH_USER
1800011045,,2024,BATCH_USER
1800011046,,2024,BATCH_USER
1800011047,,2024,BATCH_USER
1800011048,,2024,BATCH_USER
1800011049,,2024,BATCH_USER
1800011050,,2024,BATCH_USER
1800011051,,2024,BATCH_USER
1800011052,,2024,BATCH_USER
1800011054,,2024,BATCH_USER
1800011055,,2024,BATCH_USER
1800011056,,2024,BATCH_USER
1800011057,,2024,BATCH_USER
1800011059,,2024,BATCH_USER
1800011060,,2024,BATCH_USER
1800011061,,2024,BATCH_USER
1800011062,,2024,BATCH_USER
1800011063,,2024,BATCH_USER
1800011064,,2024,BATCH_USER
1800011065,,2024,BATCH_USER
1800011066,,2024,BATCH_USER
1800011067,,2024,BATCH_USER
1800011068,,2024,BATCH_USER
1800011069,,2024,BATCH_USER
1800011070,,2024,BATCH_USER
1800011071,,2024,BATCH_USER
1800011072,,2024,BATCH_USER
1800011073,,2024,BATCH_USER
1800011074,,2024,BATCH_USER
1800011075,,2024,BATCH_USER
1800011076,,2024,BATCH_USER
1800011077,,2024,BATCH_USER
1800011078,,2024,BATCH_USER
1800011079,,2024,BATCH_USER
1800011080,,2024,BATCH_USER
1800011081,,2024,BATCH_USER
1800011082,,2024,BATCH_USER
1800011083,,2024,BATCH_USER
1800011084,,2024,BATCH_USER
1800011085,,2024,BATCH_USER
1800011086,,2024,BATCH_USER
1800011087,,2024,BATCH_USER
1800011088,,2024,BATCH_USER
1800011089,,2024,BATCH_USER
1800011090,,2024,BATCH_USER
1800011092,,2024,BATCH_USER
1800011093,,2024,BATCH_USER
1800011094,,2024,BATCH_USER
1800011095,,2024,BATCH_USER
1800011096,,2024,BATCH_USER
1800011098,,2024,BATCH_USER
1800011099,,2024,BATCH_USER
1800011100,,2024,BATCH_USER
1800011101,,2024,BATCH_USER
1800011102,,2024,BATCH_USER
1800011105,,2024,BATCH_USER
1800011106,,2024,BATCH_USER
1800011107,,2024,BATCH_USER
1800011108,,2024,BATCH_USER
1800011109,,2024,BATCH_USER
1800011110,,2024,BATCH_USER
1800011111,,2024,BATCH_USER
1800011112,,2024,BATCH_USER
1800011113,,2024,BATCH_USER
1800011114,,2024,BATCH_USER
1800011115,,2024,BATCH_USER
1800011116,,2024,BATCH_USER
1800011117,,2024,BATCH_USER
1800011118,,2024,BATCH_USER
1800011119,,2024,BATCH_USER
1800011120,,2024,BATCH_USER
1800011121,,2024,BATCH_USER
1800011122,,2024,BATCH_USER
1800011123,,2024,BATCH_USER
1800011124,,2024,BATCH_USER
1800011125,,2024,BATCH_USER
1800011126,,2024,BATCH_USER
1800011127,,2024,BATCH_USER
1800011128,,2024,BATCH_USER
1800011129,,2024,BATCH_USER
1800011130,,2024,BATCH_USER
1800011131,,2024,BATCH_USER
1800011132,,2024,BATCH_USER
1800011133,,2024,BATCH_USER
1800011134,,2024,BATCH_USER
1800011135,,2024,BATCH_USER
1800011136,,2024,BATCH_USER
1800011137,,2024,BATCH_USER
1800011138,,2024,BATCH_USER
1800011139,,2024,BATCH_USER
1800011140,,2024,BATCH_USER
1800011141,,2024,BATCH_USER
1800011142,,2024,INT_TPV
1800011143,,2024,INT_TPV
1800011144,,2024,INT_TPV
1800011145,,2024,INT_TPV
1800011146,,2024,INT_TPV
1800011147,,2024,INT_TPV
1800011148,,2024,INT_PRESTIGE
1800011149,,2024,INT_PRESTIGE
1800011150,,2024,INT_PRESTIGE
1800011151,,2024,INT_PRESTIGE
1800011152,,2024,INT_PRESTIGE
1800011153,,2024,INT_PRESTIGE
1800011154,,2024,INT_PRESTIGE
1800011155,,2024,INT_PRESTIGE
1800011156,,2024,INT_PRESTIGE
1800011157,,2024,INT_PRESTIGE
1800011158,,2024,INT_PRESTIGE
1800011159,,2024,INT_PRESTIGE
1800011160,,2024,INT_PRESTIGE
1800011161,,2024,INT_PRESTIGE
1800011162,,2024,INT_PRESTIGE
1800011163,,2024,INT_PRESTIGE
1800011164,,2024,INT_PRESTIGE
1800011165,,2024,INT_PRESTIGE
1800011166,,2024,INT_PRESTIGE
1800011167,,2024,INT_PRESTIGE
1800011168,,2024,INT_PRESTIGE
1800011169,,2024,INT_PRESTIGE
1800011170,,2024,INT_PRESTIGE
1800011171,,2024,INT_PRESTIGE
1800011172,,2024,INT_PRESTIGE
1800011173,,2024,INT_PRESTIGE
1800011174,,2024,INT_PRESTIGE
1800011175,,2024,INT_PRESTIGE
1800011176,,2024,INT_PRESTIGE
1800011177,,2024,INT_PRESTIGE
1800011178,,2024,INT_PRESTIGE
1800011179,,2024,INT_PRESTIGE
1800011180,,2024,INT_PRESTIGE
1800011181,,2024,INT_PRESTIGE
1800011182,,2024,INT_PRESTIGE
1800011183,,2024,INT_PRESTIGE
1800011184,,2024,INT_PRESTIGE
1800011185,,2024,INT_PRESTIGE
1800011186,,2024,INT_PRESTIGE
1800011187,,2024,INT_PRESTIGE
1800011188,,2024,INT_PRESTIGE
1800011189,,2024,INT_PRESTIGE
1800011190,,2024,INT_PRESTIGE
1800011191,,2024,INT_PRESTIGE
1800011192,,2024,INT_PRESTIGE
1800011193,,2024,INT_PRESTIGE
1800011194,,2024,INT_PRESTIGE
1800011195,,2024,INT_PRESTIGE
1800011196,,2024,INT_PRESTIGE
1800011197,,2024,INT_PRESTIGE
1800011198,,2024,INT_PRESTIGE
1800011199,,2024,INT_PRESTIGE
1800011200,,2024,INT_PRESTIGE
1800011201,,2024,INT_PRESTIGE
1800011202,,2024,INT_PRESTIGE
1800011203,,2024,INT_PRESTIGE
1800011204,,2024,INT_PRESTIGE
1800011205,,2024,INT_PRESTIGE
1800011206,,2024,INT_PRESTIGE
1800011207,,2024,INT_PRESTIGE
1800011208,,2024,INT_PRESTIGE
1800011209,,2024,INT_PRESTIGE
1800011210,,2024,INT_PRESTIGE
1800011211,,2024,INT_PRESTIGE
1800011212,,2024,INT_PRESTIGE
1800011213,,2024,INT_PRESTIGE
1800011214,,2024,INT_PRESTIGE
1800011215,,2024,INT_PRESTIGE
1800011216,,2024,INT_PRESTIGE
1800011217,,2024,INT_PRESTIGE
1800011218,,2024,INT_PRESTIGE
1800011219,,2024,INT_PRESTIGE
1800011220,,2024,INT_PRESTIGE
1800011221,,2024,INT_PRESTIGE
1800011222,,2024,INT_PRESTIGE
1800011223,,2024,INT_PRESTIGE
1800011224,,2024,INT_PRESTIGE
1800011225,,2024,INT_PRESTIGE
1800011226,,2024,INT_PRESTIGE
1800011227,,2024,INT_PRESTIGE
1800011228,,2024,INT_PRESTIGE
1800011229,,2024,INT_PRESTIGE
1800011230,,2024,INT_PRESTIGE
1800011231,,2024,INT_PRESTIGE
1800011232,,2024,INT_PRESTIGE
1800011233,,2024,INT_PRESTIGE
1800011234,,2024,INT_PRESTIGE
1800011235,,2024,INT_PRESTIGE
1800011236,,2024,INT_PRESTIGE
1800011237,,2024,INT_PRESTIGE
1800011238,,2024,INT_PRESTIGE
1800011239,,2024,INT_PRESTIGE
1800011240,,2024,INT_PRESTIGE
1800011241,,2024,INT_PRESTIGE
1800011242,,2024,INT_PRESTIGE
1800011243,,2024,INT_PRESTIGE
1800011245,,2024,_SAP_TEC_USR
1800011246,,2024,_SAP_TEC_USR
1800011247,,2024,_SAP_TEC_USR
1800011248,,2024,_SAP_TEC_USR
1800011249,,2024,_SAP_TEC_USR
1800011250,,2024,_SAP_TEC_USR
1800011251,,2024,BATCH_USER
1800011252,,2024,BATCH_USER
1800011253,,2024,BATCH_USER
1800011254,,2024,BATCH_USER
1800011255,,2024,BATCH_USER
1800011256,,2024,BATCH_USER
1800011257,,2024,BATCH_USER
1800011260,,2024,BATCH_USER
1800011261,,2024,BATCH_USER
1800011262,,2024,BATCH_USER
1800011263,,2024,BATCH_USER
1800011264,,2024,BATCH_USER
1800011265,,2024,BATCH_USER
1800011266,,2024,BATCH_USER
1800011267,,2024,BATCH_USER
1800011268,,2024,BATCH_USER
1800011271,,2024,BATCH_USER
1800011272,,2024,BATCH_USER
1800011273,,2024,BATCH_USER
1800011274,,2024,BATCH_USER
1800011275,,2024,BATCH_USER
1800011276,,2024,BATCH_USER
1800011277,,2024,BATCH_USER
1800011278,,2024,BATCH_USER
1800011279,,2024,BATCH_USER
1800011280,,2024,BATCH_USER
1800011281,,2024,BATCH_USER
1800011282,,2024,BATCH_USER
1800011283,,2024,BATCH_USER
1800011284,,2024,BATCH_USER
1800011285,,2024,BATCH_USER
1800011286,,2024,BATCH_USER
1800011287,,2024,BATCH_USER
1800011288,,2024,BATCH_USER
1800011289,,2024,BATCH_USER
1800011290,,2024,BATCH_USER
1800011291,,2024,BATCH_USER
1800011292,,2024,BATCH_USER
1800011293,,2024,BATCH_USER
1800011294,,2024,BATCH_USER
1800011295,,2024,BATCH_USER
1800011296,,2024,BATCH_USER
1800011297,,2024,BATCH_USER
1800011298,,2024,BATCH_USER
1800011299,,2024,BATCH_USER
1800011300,,2024,BATCH_USER
1800011301,,2024,BATCH_USER
1800011302,,2024,BATCH_USER
1800011303,,2024,BATCH_USER
1800011304,,2024,BATCH_USER
1800011305,,2024,BATCH_USER
1800011306,,2024,INT_PRESTIGE
1800011307,,2024,INT_PRESTIGE
1800011308,,2024,INT_PRESTIGE
1800011309,,2024,INT_PRESTIGE
1800011310,,2024,INT_PRESTIGE
1800011311,,2024,INT_PRESTIGE
1800011312,,2024,INT_PRESTIGE
1800011313,,2024,INT_PRESTIGE
1800011314,,2024,INT_PRESTIGE
1800011315,,2024,INT_PRESTIGE
1800011316,,2024,INT_PRESTIGE
1800011317,,2024,INT_PRESTIGE
1800011318,,2024,INT_PRESTIGE
1800011319,,2024,INT_PRESTIGE
1800011320,,2024,INT_PRESTIGE
1800011321,,2024,INT_PRESTIGE
1800011322,,2024,INT_PRESTIGE
1800011323,,2024,INT_PRESTIGE
1800011324,,2024,INT_PRESTIGE
1800011325,,2024,INT_PRESTIGE
1800011326,,2024,INT_PRESTIGE
1800011327,,2024,INT_PRESTIGE
1800011328,,2024,INT_PRESTIGE
1800011329,,2024,INT_PRESTIGE
1800011330,,2024,INT_PRESTIGE
1800011331,,2024,INT_PRESTIGE
1800011332,,2024,INT_PRESTIGE
1800011333,,2024,INT_PRESTIGE
1800011334,,2024,INT_PRESTIGE
1800011335,,2024,INT_PRESTIGE
1800011336,,2024,INT_PRESTIGE
1800011337,,2024,INT_PRESTIGE
1800011338,,2024,INT_PRESTIGE
1800011339,,2024,INT_PRESTIGE
1800011340,,2024,INT_PRESTIGE
1800011341,,2024,INT_PRESTIGE
1800011342,,2024,INT_PRESTIGE
1800011343,,2024,INT_PRESTIGE
1800011344,,2024,INT_PRESTIGE
1800011345,,2024,INT_PRESTIGE
1800011346,,2024,INT_PRESTIGE
1800011347,,2024,INT_PRESTIGE
1800011348,,2024,INT_PRESTIGE
1800011349,,2024,INT_PRESTIGE
1800011350,,2024,INT_PRESTIGE
1800011351,,2024,INT_PRESTIGE
1800011352,,2024,INT_PRESTIGE
1800011353,,2024,INT_PRESTIGE
1800011354,,2024,INT_PRESTIGE
1800011355,,2024,INT_PRESTIGE
1800011356,,2024,INT_PRESTIGE
1800011357,,2024,INT_PRESTIGE
1800011358,,2024,INT_PRESTIGE
1800011359,,2024,INT_PRESTIGE
1800011360,,2024,INT_PRESTIGE
1800011361,,2024,INT_PRESTIGE
1800011362,,2024,INT_PRESTIGE
1800011363,,2024,INT_PRESTIGE
1800011364,,2024,INT_PRESTIGE
1800011365,,2024,INT_PRESTIGE
1800011366,,2024,INT_PRESTIGE
1800011367,,2024,INT_PRESTIGE
1800011368,,2024,INT_PRESTIGE
1800011369,,2024,INT_PRESTIGE
1800011370,,2024,INT_PRESTIGE
1800011371,,2024,INT_PRESTIGE
1800011372,,2024,INT_PRESTIGE
1800011373,,2024,INT_PRESTIGE
1800011374,,2024,INT_PRESTIGE
1800011375,,2024,INT_PRESTIGE
1800011376,,2024,INT_PRESTIGE
1800011377,,2024,INT_PRESTIGE
1800011378,,2024,INT_PRESTIGE
1800011379,,2024,INT_PRESTIGE
1800011380,,2024,INT_PRESTIGE
1800011381,,2024,INT_PRESTIGE
1800011382,,2024,INT_PRESTIGE
1800011383,,2024,INT_PRESTIGE
1800011384,,2024,INT_PRESTIGE
1800011385,,2024,INT_PRESTIGE
1800011386,,2024,INT_PRESTIGE
1800011387,,2024,INT_PRESTIGE
1800011388,,2024,INT_PRESTIGE
1800011389,,2024,INT_PRESTIGE
1800011390,,2024,INT_PRESTIGE
1800011391,,2024,INT_PRESTIGE
1800011392,,2024,INT_PRESTIGE
1800011393,,2024,INT_PRESTIGE
1800011394,,2024,INT_PRESTIGE
1800011395,,2024,INT_PRESTIGE
1800011396,,2024,INT_PRESTIGE
1800011397,,2024,INT_PRESTIGE
1800011398,,2024,INT_PRESTIGE
1800011399,,2024,INT_PRESTIGE
1800011400,,2024,INT_PRESTIGE
1800011401,,2024,INT_PRESTIGE
1800011402,,2024,INT_PRESTIGE
1800011403,,2024,INT_PRESTIGE
1800011404,,2024,INT_PRESTIGE
1800011405,,2024,INT_PRESTIGE
1800011406,,2024,INT_PRESTIGE
1800011407,,2024,INT_PRESTIGE
1800011408,,2024,INT_PRESTIGE
1800011409,,2024,INT_PRESTIGE
1800011410,,2024,INT_PRESTIGE
1800011411,,2024,INT_PRESTIGE
1800011412,,2024,INT_PRESTIGE
1800011413,,2024,INT_PRESTIGE
1800011414,,2024,INT_PRESTIGE
1800011415,,2024,INT_PRESTIGE
1800011416,,2024,INT_PRESTIGE
1800011417,,2024,INT_PRESTIGE
1800011418,,2024,INT_PRESTIGE
1800011419,,2024,INT_PRESTIGE
1800011420,,2024,INT_PRESTIGE
1800011421,,2024,INT_PRESTIGE
1800011422,,2024,INT_PRESTIGE
1800011423,,2024,INT_PRESTIGE
1800011424,,2024,INT_PRESTIGE
1800011425,,2024,_SAP_TEC_USR
1800011426,,2024,_SAP_TEC_USR
1800011427,,2024,_SAP_TEC_USR
1800011428,,2024,_SAP_TEC_USR
1800011429,,2024,_SAP_TEC_USR
1800011430,,2024,_SAP_TEC_USR
1800011431,,2024,_SAP_TEC_USR
1800011432,,2024,_SAP_TEC_USR
1800011433,,2024,_SAP_TEC_USR
1800011434,,2024,BATCH_USER
1800011435,,2024,BATCH_USER
1800011436,,2024,BATCH_USER
1800011437,,2024,BATCH_USER
1800011438,,2024,BATCH_USER
1800011439,,2024,BATCH_USER
1800011440,,2024,BATCH_USER
1800011441,,2024,BATCH_USER
1800011442,,2024,BATCH_USER
1800011443,,2024,BATCH_USER
1800011444,,2024,BATCH_USER
1800011445,,2024,BATCH_USER
1800011446,,2024,BATCH_USER
1800011447,,2024,BATCH_USER
1800011448,,2024,BATCH_USER
1800011449,,2024,BATCH_USER
1800011450,,2024,BATCH_USER
1800011451,,2024,BATCH_USER
1800011452,,2024,BATCH_USER
1800011453,,2024,BATCH_USER
1800011454,,2024,BATCH_USER
1800011455,,2024,BATCH_USER
1800011456,,2024,BATCH_USER
1800011458,,2024,BATCH_USER
1800011459,,2024,BATCH_USER
1800011460,,2024,BATCH_USER
1800011461,,2024,BATCH_USER
1800011462,,2024,BATCH_USER
1800011463,,2024,BATCH_USER
1800011464,,2024,BATCH_USER
1800011465,,2024,BATCH_USER
1800011466,,2024,BATCH_USER
1800011467,,2024,BATCH_USER
1800011468,,2024,BATCH_USER
1800011469,,2024,BATCH_USER
1800011470,,2024,BATCH_USER
1800011472,,2024,BATCH_USER
1800011473,,2024,BATCH_USER
1800011474,,2024,BATCH_USER
1800011475,,2024,BATCH_USER
1800011476,,2024,BATCH_USER
1800011477,,2024,BATCH_USER
1800011479,,2024,BATCH_USER
1800011480,,2024,BATCH_USER
1800011482,,2024,BATCH_USER
1800011483,,2024,BATCH_USER
1800011484,,2024,BATCH_USER
1800011485,,2024,BATCH_USER
1800011486,,2024,BATCH_USER
1800011487,,2024,BATCH_USER
1800011488,,2024,BATCH_USER
1800011489,,2024,BATCH_USER
1800011490,,2024,BATCH_USER
1800011491,,2024,BATCH_USER
1800011492,,2024,BATCH_USER
1800011493,,2024,BATCH_USER
1800011494,,2024,INT_PRESTIGE
1800011495,,2024,INT_PRESTIGE
1800011496,,2024,INT_PRESTIGE
1800011497,,2024,INT_PRESTIGE
1800011498,,2024,INT_PRESTIGE
1800011499,,2024,INT_PRESTIGE
1800011500,,2024,INT_PRESTIGE
1800011501,,2024,INT_PRESTIGE
1800011502,,2024,INT_PRESTIGE
1800011503,,2024,INT_PRESTIGE
1800011504,,2024,INT_PRESTIGE
1800011505,,2024,INT_PRESTIGE
1800011506,,2024,INT_PRESTIGE
1800011507,,2024,INT_PRESTIGE
1800011508,,2024,INT_PRESTIGE
1800011509,,2024,INT_PRESTIGE
1800011510,,2024,INT_PRESTIGE
1800011511,,2024,INT_PRESTIGE
1800011512,,2024,INT_PRESTIGE
1800011513,,2024,INT_PRESTIGE
1800011514,,2024,INT_PRESTIGE
1800011515,,2024,INT_PRESTIGE
1800011516,,2024,INT_PRESTIGE
1800011517,,2024,INT_PRESTIGE
1800011518,,2024,INT_PRESTIGE
1800011519,,2024,INT_PRESTIGE
1800011520,,2024,INT_PRESTIGE
1800011521,,2024,INT_PRESTIGE
1800011522,,2024,INT_PRESTIGE
1800011523,,2024,INT_PRESTIGE
1800011524,,2024,INT_PRESTIGE
1800011525,,2024,INT_PRESTIGE
1800011526,,2024,INT_PRESTIGE
1800011527,,2024,INT_PRESTIGE
1800011528,,2024,INT_PRESTIGE
1800011529,,2024,INT_PRESTIGE
1800011530,,2024,INT_PRESTIGE
1800011531,,2024,INT_PRESTIGE
1800011532,,2024,INT_PRESTIGE
1800011533,,2024,INT_PRESTIGE
1800011534,,2024,INT_PRESTIGE
1800011535,,2024,INT_PRESTIGE
1800011536,,2024,INT_PRESTIGE
1800011537,,2024,INT_PRESTIGE
1800011538,,2024,INT_PRESTIGE
1800011539,,2024,INT_PRESTIGE
1800011540,,2024,INT_PRESTIGE
1800011541,,2024,INT_PRESTIGE
1800011542,,2024,INT_PRESTIGE
1800011543,,2024,INT_PRESTIGE
1800011544,,2024,INT_PRESTIGE
1800011545,,2024,INT_PRESTIGE
1800011546,,2024,INT_PRESTIGE
1800011547,,2024,INT_PRESTIGE
1800011548,,2024,INT_PRESTIGE
1800011549,,2024,INT_PRESTIGE
1800011550,,2024,INT_PRESTIGE
1800011551,,2024,INT_PRESTIGE
1800011552,,2024,INT_PRESTIGE
1800011553,,2024,INT_PRESTIGE
1800011554,,2024,INT_PRESTIGE
1800011555,,2024,INT_PRESTIGE
1800011556,,2024,INT_PRESTIGE
1800011557,,2024,INT_PRESTIGE
1800011558,,2024,INT_PRESTIGE
1800011559,,2024,INT_PRESTIGE
1800011560,,2024,INT_PRESTIGE
1800011561,,2024,INT_PRESTIGE
1800011562,,2024,INT_PRESTIGE
1800011563,,2024,INT_PRESTIGE
1800011564,,2024,INT_PRESTIGE
1800011565,,2024,INT_PRESTIGE
1800011566,,2024,INT_PRESTIGE
1800011567,,2024,INT_PRESTIGE
1800011568,,2024,INT_PRESTIGE
1800011569,,2024,INT_PRESTIGE
