journal_entry_id,posting_date,description
266064.0,27/08/2024,Cobro n/fra. 521009909
266067.0,27/08/2024,De s/fra. 1440631 (PLUXEE
266068.0,28/08/2024,Pago s/fra. 1440631 (PLUXEE
266069.0,27/08/2024,De s/fra. 1440637 (PLUXEE
266070.0,28/08/2024,Pago s/fra. 1440637 (PLUXEE
266071.0,27/08/2024,Cobro n/fra. 521010221
266072.0,27/08/2024,Recepción efecto fra. 521006748
266073.0,27/08/2024,Cobro n/fra. 521006748
266075.0,28/08/2024,Cobro agrupación de efectos
266076.0,28/08/2024,Recepción anticipo cliente
266077.0,28/08/2024,Cobro agrupación de efectos
266078.0,28/08/2024,Cobro n/fra. 501006789 (EXCMO
266079.0,28/08/2024,Recepción efecto fra. 521009353
266080.0,28/08/2024,Cobro n/fra. 521009353 (EMUSA
266081.0,28/08/2024,Cobro n/fra. 521009462
266082.0,28/08/2024,Cobro n/fra. 521010101
266083.0,28/08/2024,Recepción agrupación 4373
266084.0,28/08/2024,Cobro agrupación de efectos
266085.0,28/08/2024,Cobro n/fra. 521009297 (AITANA
266086.0,28/08/2024,Cobro agrupación de efectos
266087.0,28/08/2024,Cobro agrupación de efectos
266088.0,27/08/2024,Cobro agrupación de efectos
266089.0,27/08/2024,Cobro agrupación de efectos
266090.0,27/08/2024,Cobro agrupación de efectos
266092.0,27/08/2024,Cobro n/fra. 501005785
266093.0,27/08/2024,Recepción efecto fra. 511003895
266094.0,27/08/2024,Cobro n/fra. 511003895
266095.0,27/08/2024,Cobro n/fra. 501006418 (ACSA
266098.0,27/08/2024,Cobro n/fra. 391021842
266100.0,27/08/2024,Cobro n/fra. 611007760 (ORIO
266101.0,27/08/2024,Recepción anticipo cliente
266102.0,27/08/2024,Cobro n/fra. 391025123
266105.0,22/08/2024,Recarga tarjeta Encarni
266106.0,22/08/2024,Entrega anticipo proveedor
266107.0,23/08/2024,Pago s/fra. E324NC18424781
266108.0,23/08/2024,Pago s/fra. P24CON032154537
266109.0,23/08/2024,Transf. Hdad. santo Cristo -
266110.0,27/08/2024,Transf. Hdad. santo Cristo -
266111.0,26/08/2024,Cobro agrupación de efectos
266112.0,26/08/2024,Pago s/fra. P24CON032611320
266113.0,26/08/2024,Pago s/fra. E324NC17865841
266115.0,26/08/2024,De s/fra. 240791A00465823
266116.0,26/08/2024,Pago s/fra. 240791A00465823
266117.0,26/08/2024,De s/fra. 240791A00465827
266118.0,26/08/2024,Pago s/fra. 240791A00465827
266119.0,28/08/2024,De s/fra. 240791A00470439
266120.0,28/08/2024,Pago s/fra. 240791A00470439
266121.0,26/08/2024,De n/fra. 526000422 (GUIAS
266122.0,23/08/2024,De n/fra. 521010800 (BAHIA
266123.0,23/08/2024,De n/fra. 521010801 (JEFATURA
266124.0,23/08/2024,De n/fra. 521010803 (LAUROSUR
266125.0,23/08/2024,De n/fra. 521010804 (COLIN
266126.0,28/08/2024,De n/fra. 521010805 (ADA
266127.0,28/08/2024,De n/fra. 521010806 (APSOL
266128.0,28/08/2024,De n/fra. 521010807 (EDEN
266129.0,28/08/2024,De n/fra. 521010808
266130.0,28/08/2024,De n/fra. 521010809 (EXCMO
266131.0,28/08/2024,De n/fra. 521010810 (EXCMO
266132.0,28/08/2024,De n/fra. 521010811 (EXCMO
266133.0,28/08/2024,De n/fra. 521010812 (EXCMO
266134.0,28/08/2024,De n/fra. 521010813 (IRON
266135.0,28/08/2024,De n/fra. 521010814 (LIVEN
266136.0,28/08/2024,De n/fra. 521010815
266138.0,22/08/2024,De n/fra. 391025921 (AC HOUSE
266139.0,25/08/2024,De n/fra. 391025922
266140.0,25/08/2024,De n/fra. 391025923
266141.0,25/08/2024,De n/fra. 391025924
266142.0,25/08/2024,De n/fra. 391025925
266143.0,25/08/2024,De n/fra. 391025926
266144.0,25/08/2024,De n/fra. 391025927
266145.0,25/08/2024,De n/fra. 391025928
266146.0,25/08/2024,De n/fra. 391025929 (GARCIA
266147.0,25/08/2024,De n/fra. 391025930 (GARCIA
266148.0,25/08/2024,De n/fra. 391025931 (GARCIA
266149.0,25/08/2024,De n/fra. 391025932 (GARCIA
266150.0,25/08/2024,De n/fra. 391025933 (GARCIA
266151.0,25/08/2024,De n/fra. 391025934 (GARCIA
266152.0,25/08/2024,De n/fra. 391025935 (GARCIA
266153.0,25/08/2024,De n/fra. 391025936 (TORRENTS
266154.0,25/08/2024,De n/fra. 391025937 (HUNE
266155.0,28/08/2024,De n/fra. 391025938 (EXCMO.
266156.0,28/08/2024,De n/fra. 391025939 (MERITXELL
266157.0,26/08/2024,De n/fra. 431000211
266158.0,26/08/2024,De n/fra. 431000212
266159.0,26/08/2024,De n/fra. 431000213
266160.0,27/08/2024,De n/fra. 431000214
266161.0,25/08/2024,De n/fra. 511004329 (HUNE
266162.0,25/08/2024,De n/fra. 511004330 (HUNE
266163.0,28/08/2024,De n/fra. 511004331
266164.0,23/08/2024,De n/fra. 501007156 (ILUNION
266165.0,27/08/2024,De n/fra. 501007157
266166.0,27/08/2024,De n/fra. 501007158
266167.0,27/08/2024,De n/fra. 501007159 (MANDRADE
266168.0,27/08/2024,De n/fra. 501007160 (KM
266169.0,27/08/2024,De n/fra. 501007161 (AL
266170.0,28/08/2024,De n/fra. 501007162
266171.0,22/08/2024,De n/fra. 611007776 (OBISPADO
266172.0,23/08/2024,De n/fra. 611007777 (GABIRIKO
266173.0,23/08/2024,De n/fra. 611007778 (JAIAK
266174.0,23/08/2024,De n/fra. 431000210
266175.0,26/08/2024,Pago s/fra. FV24/141.942
266180.0,27/08/2024,Pago Mercadona y Brico depot -
266181.0,28/08/2024,Recepción efecto fra. 501006944
266182.0,28/08/2024,Cobro n/fra. 501006104
266183.0,28/08/2024,Recepción efecto fra. 521009879
266184.0,28/08/2024,Cobro n/fra. 521009879 (SONAE
266185.0,28/08/2024,De s/fra. 1441176 (PLUXEE
266186.0,29/08/2024,Pago s/fra. 1441176 (PLUXEE
266187.0,28/08/2024,Recepción anticipo cliente
266188.0,29/08/2024,Cobro agrupación de efectos
266189.0,29/08/2024,Recepción efecto fra. 521009303
266190.0,29/08/2024,Cobro n/fra. 521009303
266191.0,29/08/2024,Recepción efecto fra. 521009925
266192.0,29/08/2024,Cobro n/fra. 521009925
266193.0,29/08/2024,Recepción efecto fra. 521010591
266194.0,29/08/2024,Cobro n/fra. 521010591
266195.0,29/08/2024,Cobro n/fra. 521009221
266196.0,29/08/2024,Cobro n/fra. 521009576
266197.0,29/08/2024,Cobro n/fra. 501006762 (EXCMO
266198.0,23/08/2024,Cobro agrupación de efectos
266199.0,28/08/2024,Cobro n/fra. 391025233
266200.0,28/08/2024,Cobro n/fra. 611007287
266201.0,28/08/2024,Cobro n/fra. 611007288
266202.0,28/08/2024,Cobro n/fra. 611007748
266203.0,28/08/2024,Cobro n/fra. 611007644
266204.0,28/08/2024,Cobro n/fra. 611007040 (EREGI
266205.0,27/08/2024,Devolución anticipo cliente DAILY
266206.0,27/08/2024,Pago taxi Lobón / Merida 04/07 -
266207.0,28/08/2024,Recepción anticipo cliente
266208.0,28/08/2024,Cobro n/fra. 611007311
266209.0,28/08/2024,Pago dietas 28-29-30 Agosto -
266210.0,28/08/2024,Pago dietas 28-29-30 Agosto -
266211.0,28/08/2024,Pago s/fra. 18932401P0000405
266212.0,28/08/2024,Fcc Aqualia Lobón
266213.0,20/08/2024,De s/fra. P24CON032930242
266214.0,28/08/2024,Pago s/fra. : P24CON032930242
266215.0,28/08/2024,Recepción anticipo cliente
266216.0,07/08/2024,De s/fra. E324NC18379998
266217.0,28/08/2024,Pago s/fra. E324NC18379998
266218.0,28/08/2024,Recepción anticipo cliente
266219.0,29/08/2024,Pago Dietas 23-24-25-27-28
266220.0,29/08/2024,Pago s/fra. 11642401P0001796
266221.0,29/08/2024,Pago s/fra. FC I24 0100004073
266222.0,28/08/2024,Cobro n/fra. 391025244
266223.0,28/08/2024,Recepción efecto fra. 521009533
266224.0,28/08/2024,Cobro n/fra. 521009533 (LIVE
266225.0,29/08/2024,Cobro n/fra. 611006402 (ORMAK
266226.0,29/08/2024,Cobro n/fra. 611006677 (ORMAK
266227.0,29/08/2024,Traspaso saldo Caixa 3715 a
266229.0,29/08/2024,Recepción efecto fra. 521010110
266230.0,29/08/2024,Recepción efecto fra. 521010011
266231.0,28/08/2024,Devolución ef. fra. 501005441
266232.0,27/08/2024,Devolución ef. fra. 501005443
266233.0,27/08/2024,Devolución ef. fra. 501006653
266234.0,27/08/2024,Devolución ef. fra. 501006652
266235.0,29/08/2024,Recepción efecto fra. 501006536
266236.0,29/08/2024,Recepción efecto fra. 501006537
266237.0,29/08/2024,Recepción efecto fra. 501005973
266238.0,29/08/2024,Recepción efecto fra. 501006535
266239.0,29/08/2024,Recepción agrupación 4378
266240.0,26/08/2024,Cobro n/fra. 511003917 (UTE
266241.0,26/08/2024,Cobro n/fra. 521009811 (GRUAS
266242.0,22/08/2024,De s/fra. CBK24014553387
266243.0,22/08/2024,Pago s/fra. CBK24014553387
266244.0,26/08/2024,Cobro n/fra. 521008314
266245.0,26/08/2024,Cobro agrupación de efectos
266246.0,26/08/2024,Cobro agrupación de efectos
266247.0,26/08/2024,Recepción agrupación 4062
266248.0,26/08/2024,Cobro agrupación de efectos
266249.0,27/08/2024,De s/fra. CBK24014678354
266250.0,26/08/2024,Cobro n/fra. 521008211
266251.0,27/08/2024,Pago s/fra. CBK24014678354
266252.0,27/08/2024,De s/fra. CBK24014678355
266253.0,27/08/2024,Pago s/fra. CBK24014678355
266254.0,28/08/2024,De s/fra. CBK24014709791
266255.0,28/08/2024,Pago s/fra. CBK24014709791
266256.0,26/08/2024,Cobro agrupación de efectos
266257.0,26/08/2024,Cobro agrupación de efectos
266258.0,25/08/2024,De s/fra. Y31L20240000008.002
266259.0,26/08/2024,Pago s/fra.
266260.0,25/08/2024,De s/fra. Y31L20240000013.004
266261.0,26/08/2024,Pago s/fra.
266262.0,25/08/2024,De s/fra. Y33L20220000065.020
266263.0,26/08/2024,Pago s/fra.
266264.0,29/08/2024,De s/fra. Y33L20220000068.020
266265.0,26/08/2024,Pago s/fra.
266266.0,25/08/2024,De s/fra. Y33L20220000071.020
266267.0,26/08/2024,Pago s/fra.
266268.0,25/08/2024,De s/fra. Y33L20220000074.020
266269.0,26/08/2024,Pago s/fra.
266270.0,25/08/2024,De s/fra. Y33L20230000018.018
266271.0,26/08/2024,Pago s/fra.
266272.0,25/08/2024,De s/fra. Y33L20220000075.020
266273.0,26/08/2024,Pago s/fra.
266274.0,25/08/2024,De s/fra. Y31L20240000009.002
266275.0,26/08/2024,Pago s/fra.
266276.0,25/08/2024,De s/fra. Y31L20240000006.002
266277.0,26/08/2024,Pago s/fra.
266278.0,25/08/2024,De s/fra. Y31L20240000007.002
266279.0,26/08/2024,Pago s/fra.
266280.0,25/08/2024,De s/fra. Y31L20240000012.004
266281.0,26/08/2024,Pago s/fra.
266282.0,25/08/2024,De s/fra. Y33L20220000066.020
266283.0,26/08/2024,Pago s/fra.
266284.0,25/08/2024,De s/fra. Y33L20220000069.020
266285.0,26/08/2024,Pago s/fra.
266286.0,25/08/2024,De s/fra. Y33L20220000072.020
266287.0,26/08/2024,Pago s/fra.
266288.0,25/08/2024,De s/fra. Y33L20220000064.020
266289.0,26/08/2024,Pago s/fra.
266290.0,25/08/2024,De s/fra. Y33L20220000067.020
266291.0,26/08/2024,Pago s/fra.
266292.0,25/08/2024,De s/fra. Y33L20220000070.020
266293.0,26/08/2024,Pago s/fra.
266294.0,25/08/2024,De s/fra.  Y33L20220000073.020
266295.0,26/08/2024,Pago s/fra.
266296.0,26/08/2024,De s/fra.  Y33L20230000014.018
266297.0,26/08/2024,Pago s/fra.
266298.0,23/08/2024,De s/fra. ES41LMIABES
266299.0,26/08/2024,Pago s/fra. ES41LMIABES
266300.0,29/08/2024,Recepción efecto fra. 501007136
266301.0,29/08/2024,Recepción efecto fra. 521009907
266302.0,27/08/2024,De s/fra. ES41MLRABES
266303.0,29/08/2024,Pago s/fra. ES41MLRABES
266304.0,29/08/2024,Recepción efecto fra. 521010633
266307.0,29/08/2024,Recepción agrupación 4380
266311.0,01/09/2024,De s/fra. M9/2024 (MIRIAM
266312.0,01/09/2024,De s/fra. A9/2024 (ALBA
266313.0,01/09/2024,De s/fra. C9/2024 (CONCEPCION
266314.0,23/08/2024,De s/fra. S24CON025822089
266315.0,01/09/2024,De s/fra. 07/24 (ANA LOPEZ
266316.0,29/08/2024,De s/fra. C202400000607571
266319.0,24/08/2024,De s/fra. P24CON033654255
266320.0,24/08/2024,De s/fra. P24CON033654254
266321.0,29/08/2024,Recepción efecto fra. 521010085
266322.0,29/08/2024,Cobro n/fra. 521010085
266323.0,29/08/2024,Cobro agrupación de efectos
266324.0,01/09/2024,De s/fra. 09/2024 (BERBABE
266325.0,30/08/2024,De s/fra. 1441775 (PLUXEE
266326.0,30/08/2024,Pago s/fra. 1441775 (PLUXEE
266327.0,29/08/2024,Recepción anticipo cliente VAL
266328.0,29/08/2024,Cobro n/fra. 521010282
266329.0,30/08/2024,De s/fra. 24146
266330.0,22/08/2024,De s/fra. CI0923239016
266331.0,29/08/2024,Pago s/fra. CI0923239016
266332.0,22/08/2024,De s/fra. ZK24-000418725
266333.0,29/08/2024,Cobro n/fra. 521009496
266334.0,29/08/2024,Cobro n/fra. 501006679 (GEOH
266336.0,30/08/2024,Cobro n/fra. 521010771
266337.0,22/08/2024,De s/fra. ZI24-001960357
266339.0,30/08/2024,Recepción anticipo cliente
266340.0,30/08/2024,Cobro agrupación de efectos
266341.0,30/08/2024,Cobro n/fra. 391025276 (MID
266342.0,30/08/2024,Cobro n/fra. 501007058
266343.0,30/08/2024,Cobro n/fra. 501007059
266344.0,30/08/2024,Cobro n/fra. 521009934
266345.0,22/08/2024,De s/fra. CI0923238878
266346.0,29/08/2024,Pago s/fra. CI0923238878
266347.0,30/08/2024,Recepción anticipo cliente
266348.0,30/08/2024,Cobro n/fra. 521010125 (GAÏA
266349.0,30/08/2024,Cobro n/fra. 511004082 (TRESICE
266350.0,29/08/2024,Cobro n/fra. 611007578
266351.0,29/08/2024,Recepción efecto fra. 391023853
266352.0,29/08/2024,Cobro n/fra. 391023853
266353.0,29/08/2024,Recepción efecto fra. 391023854
266354.0,29/08/2024,Cobro n/fra. 391023854
266355.0,29/08/2024,Recepción efecto fra. 391024502
266356.0,29/08/2024,Cobro n/fra. 391024502
266357.0,29/08/2024,Recepción efecto fra. 391024504
266358.0,29/08/2024,Cobro n/fra. 391024504
266359.0,29/08/2024,Cobro n/fra. 391025467 (CDACIP
266360.0,29/08/2024,Cobro n/fra. 391024845
266361.0,30/08/2024,Cobro agrupación de efectos
266362.0,29/08/2024,Recepción anticipo cliente JESUS
266363.0,30/08/2024,Cobro n/fra. 611007494
266364.0,30/08/2024,Cobro n/fra. 611007052
266365.0,30/08/2024,Cobro n/fra. 611007264
266366.0,30/08/2024,Cobro n/fra. 611006746 (UTE
266367.0,30/08/2024,Cobro n/fra. 391025125 (SPORTS
266368.0,29/08/2024,De s/fra. CBK24014746227
266369.0,30/08/2024,Cobro n/fra. 391024967 (LIMAK
266370.0,29/08/2024,Pago s/fra. CBK24014746227
266371.0,30/08/2024,Cobro n/fra. 391023318
266372.0,30/08/2024,Cobro n/fra. 391025167 (UTE
266373.0,30/08/2024,Cobro n/fra. 391025280 (KOA
266374.0,30/08/2024,Cobro n/fra. 391025647 (KOA
266375.0,20/08/2024,De s/fra. 275/26 (GLASSDV
266376.0,30/08/2024,Pago s/fra. 275/26 (GLASSDV
266377.0,30/08/2024,De s/fra. 1441899 (PLUXEE
266378.0,30/08/2024,Pago s/fra. 1441899 (PLUXEE
266379.0,30/08/2024,Cobro agrupación de efectos
266380.0,30/08/2024,Cobro agrupación de efectos
266383.0,01/09/2024,De s/fra. F24-001975
266384.0,30/08/2024,De s/fra. FA2408-0218
266385.0,30/08/2024,Pago s/fra. FA2408-0218
266386.0,26/08/2024,De s/fra. T018041
266387.0,30/08/2024,Cobro agrupación de efectos
266388.0,21/08/2024,De s/fra. T 0111127 (RESA
266389.0,30/08/2024,De s/fra. A 277 (TALLERES
266390.0,01/08/2024,De s/fra. 1/2024B/1733
266391.0,25/08/2024,De s/fra. 282248 (SALTOKI
266393.0,15/08/2024,De s/fra. A00000000864/24
266394.0,21/08/2024,De s/fra. FV-2024-0654
266395.0,18/08/2024,De s/fra. 70158 (SALTOKI
266396.0,26/08/2024,De s/fra. 2 000912 (GRUAS Y
266398.0,26/08/2024,De s/fra. F-352/2024 (MAÑANA
266399.0,01/08/2024,De s/fra. 106 (TRANSPORTES
266400.0,24/08/2024,De s/fra. 241114755109 (VIVA
266401.0,22/08/2024,De s/fra. 3574 (SERVICIOS
266402.0,22/08/2024,De s/fra. 3578 (SERVICIOS
266403.0,22/08/2024,De s/fra. 3579 (SERVICIOS
266404.0,22/08/2024,De s/fra. 3563 (SERVICIOS
266405.0,28/08/2024,De s/fra. 30/2024
266406.0,27/08/2024,De s/fra. 28/2024
266407.0,23/08/2024,De s/fra. 147 (DANIEL BENITO
266408.0,15/08/2024,De s/fra. FR687279 (CADIELSA
266409.0,15/08/2024,De s/fra. 24F4120646
266410.0,29/08/2024,De s/fra. 241114799372 (VIVA
266411.0,28/08/2024,De s/fra. 1/24/652 (Servicios
266412.0,26/08/2024,De s/fra. 4M2401248
266413.0,30/08/2024,De s/fra. VJ00000014658375
266414.0,30/08/2024,Pago s/fra. VJ00000014658375
266415.0,30/08/2024,Pago dietas Antonio Pastor e
266417.0,30/08/2024,Recepción agrupación 4388
266418.0,29/08/2024,De s/fra. 240006158839 (CANAL
266419.0,30/08/2024,Recepción efecto fra. 501006906
266420.0,30/08/2024,Recepción agrupación 4390
266421.0,31/08/2024,De s/fra. 24.476.390 (AGUAS DE
266422.0,01/09/2024,De s/fra. C242-24 (PRIMAGNA
266423.0,30/08/2024,Recepción anticipo cliente JUAN
266424.0,30/08/2024,Cobro n/fra. 521009992
266425.0,01/09/2024,De s/fra. 2409C00120981
266426.0,01/09/2024,De s/fra. 10/24 (JAVIER PUERTES
266427.0,01/09/2024,De s/fra. 10871036 (WEBFLEET
266428.0,12/08/2024,Cobro n/fra. 391025907
266429.0,30/08/2024,Cobro n/fra. 521009971
266430.0,12/08/2024,Impago Anna Marie Kollmann fra
266431.0,02/09/2024,Cobro n/fra. 521010438 (SUN
266432.0,02/09/2024,De s/fra. 107 (MATASGORDAS
266433.0,02/09/2024,Cobro n/fra. 501006678 (GEOH
266434.0,02/09/2024,Cobro n/fra. 521010447 (STUDIO
266435.0,02/09/2024,Cobro n/fra. 501005711 (LOOMIS
266436.0,02/09/2024,Recepción efecto fra. 611006319
266437.0,02/09/2024,Cobro n/fra. 611006319 (UTE
266438.0,02/09/2024,Recepción efecto fra. 671000040
266439.0,02/09/2024,Cobro n/fra. 671000040
266440.0,02/09/2024,Cobro n/fra. 501006520
266441.0,30/08/2024,De s/fra. 41343 (CAMPALANS
266442.0,02/09/2024,Cobro agrupación de efectos
266444.0,02/09/2024,Cobro n/fra. 521008214
266445.0,02/09/2024,Cobro agrupación de efectos
266446.0,02/09/2024,Cobro n/fra. 521009280
266447.0,12/08/2024,De s/fra. 48TCDNU02000
266448.0,12/08/2024,Pago s/fra. 48TCDNU02000
266449.0,30/08/2024,De s/fra. 1 001805 (FERSU 2.0
266450.0,02/09/2024,Cobro n/fra. 521010754
266451.0,12/08/2024,De s/fra. 48TMG4CUH000
266452.0,12/08/2024,Pago s/fra. 48TMG4CUH000
266453.0,12/08/2024,Cobro remesa nº 257
266454.0,12/08/2024,Cobro n/fra. 391025742
266455.0,13/08/2024,Cobro n/fra. 611006657
266456.0,13/08/2024,De s/fra. 48TCDNU01000
266457.0,13/08/2024,Pago s/fra. 48TCDNU01000
266458.0,02/09/2024,Pago Lidl supermercados SAU
266459.0,13/08/2024,Cobro agrupación de efectos
266460.0,02/09/2024,Recepción agrupación 4391
266461.0,13/08/2024,Cobro agrupación de efectos
266462.0,02/09/2024,Recepción efecto fra. 391024147
266463.0,13/08/2024,Cobro n/fra. 391024147
266464.0,13/08/2024,Recepción anticipo cliente  M&A
266465.0,29/08/2024,Traspaso tarjeta Lourdes
266467.0,02/09/2024,Traspaso tarjeta Lourdes
266470.0,30/08/2024,Pago seguridad social  Valencia
266471.0,29/08/2024,Pago deuda Cta.cte Empresa
266472.0,30/08/2024,Traspaso tarjeta Encarni
266473.0,30/08/2024,Pago IVA Julio - 2024
266474.0,30/08/2024,Pago s/fra. S24CON025822089
266475.0,30/08/2024,Pago s/fra. 1.787/24 (HIERROS
266476.0,30/08/2024,Pago s/fra. INV/2024/07/0623
266477.0,30/08/2024,Pago s/fra. 0.357350
266478.0,30/08/2024,Pago s/fra. N-004805 (PINTURAS
266479.0,30/08/2024,Pago s/fra. FR24024211
266480.0,30/08/2024,Pago s/fra. FR24024866
266481.0,30/08/2024,Pago agrupación de efectos 195
266482.0,30/08/2024,De s/fra. 48TMG50FH000
266483.0,30/08/2024,Pago s/fra. 48TMG50FH000
266484.0,30/08/2024,Cobro remesa nº 259
266485.0,30/08/2024,De s/fra. 48TCDQC41000
266486.0,30/08/2024,Pago s/fra. 48TCDQC41000
266487.0,30/08/2024,Cobro remesa nº 256
266488.0,20/08/2024,Cobro n/fra. 511004037 (PESADO
266489.0,20/08/2024,Cobro n/fra. 391024353
266490.0,16/08/2024,Cobro remesa nº 258
266491.0,16/08/2024,Cobro n/fra. 511003959
266492.0,16/08/2024,Cobro n/fra. 391025072
266493.0,26/08/2024,Cobro n/fra. 611006998 (BRUNO
266494.0,30/08/2024,Cobro n/fra. 511004297
266495.0,30/08/2024,Cobro n/fra. 611007396 ( M&A
266496.0,02/09/2024,Cobro n/fra. 611007731
266497.0,30/08/2024,De s/fra. 48TCDP522000 (BANCO
266498.0,30/08/2024,Pago s/fra. 48TCDP522000
266499.0,15/08/2024,De s/fra. 48TCDO7OH000
266500.0,16/08/2024,Pago s/fra. 48TCDO7OH000
266501.0,16/08/2024,De s/fra. 48TCDPEQH000
266502.0,16/08/2024,Pago s/fra. 48TCDPEQH000
266503.0,16/08/2024,De s/fra. 48TMG4MN1000
266504.0,16/08/2024,Pago s/fra. 48TMG4MN1000
266505.0,10/08/2024,De s/fra. F2024-021336
266506.0,19/08/2024,Pago s/fra. F2024-021336
266507.0,08/08/2024,De s/fra. FE24321477042915
266508.0,20/08/2024,Pago s/fra. FE24321477042915
266509.0,29/08/2024,Pago s/fra. 1 007852 (TENDER-
266510.0,30/08/2024,Pago s/fra. 2024/10/001591
266511.0,30/08/2024,Pago s/fra. P24CON033019590
266512.0,30/08/2024,Pago s/fra. P24CON033654255
266513.0,30/08/2024,Pago s/fra. P24CON033654254
266514.0,30/08/2024,Pago s/fra. 24 / 4175 (IOSU
266515.0,02/09/2024,Pago s/fra. 4052696281 (WÜRTH
266516.0,30/08/2024,Cobro n/fra. 391025918 (GRAP
266517.0,01/09/2024,De s/fra. 09/2024 (BRIGIDA DE
266518.0,30/08/2024,Cobro agrupación de efectos
266519.0,02/09/2024,Cobro n/fra. 611007403
266520.0,02/09/2024,Cobro n/fra. 611007402
266521.0,02/09/2024,Cobro n/fra. 611007399
266522.0,02/09/2024,Cobro n/fra. 611007401
266523.0,02/09/2024,Cobro n/fra. 611007400
266524.0,02/09/2024,Cobro n/fra. 611007299 (ONATI
266525.0,02/09/2024,Cobro n/fra. 611007385 (ONATI
266526.0,02/09/2024,Cobro n/fra. 611007308
266527.0,07/09/2024,De s/fra. 2406469 (TRANSOLVER
266528.0,02/09/2024,Cobro n/fra. 391024682
266529.0,02/09/2024,Cobro n/fra. 611007166
266530.0,02/09/2024,Cobro n/fra. 611006541
266531.0,02/09/2024,Cobro n/fra. 611007181 (STM
266532.0,02/09/2024,Cobro n/fra. 611007182 (STM
266533.0,02/09/2024,Cobro n/fra. 611007183 (STM
266534.0,02/09/2024,Cobro n/fra. 611007184 (STM
266535.0,02/09/2024,Recepción efecto fra. 391025193
266536.0,02/09/2024,Cobro n/fra. 391025193 (VOLTES
266537.0,02/09/2024,Cobro n/fra. 611007081
266538.0,01/09/2024,De s/fra. TB-2024-F 36
266539.0,31/08/2024,De s/fra. AN000835 (ZACARO
266542.0,30/08/2024,Cobro n/fra. 501006774 (DUFISA
266543.0,02/09/2024,Devol. Cobro duplicado fra
266545.0,02/09/2024,De s/fra. ALQ172024 (JOSE
266546.0,22/08/2024,De s/fra. R22023947847 (R
266547.0,02/09/2024,De s/fra. 159/24 (VENTURA
266548.0,30/08/2024,Pago LiquidacionDaniel Zafra
266549.0,01/09/2024,De s/fra. VTA202400717394
266550.0,02/09/2024,Cobro n/fra. 391024512 (UTE
266551.0,02/09/2024,Cobro agrupación de efectos
266553.0,02/09/2024,Recepción anticipo cliente
266554.0,02/09/2024,Recepción anticipo cliente GURE
266555.0,30/08/2024,Recepción anticipo cliente GRUP
266556.0,30/08/2024,Cobro n/fra. 611006528
266557.0,30/08/2024,Recepción anticipo cliente
266558.0,02/09/2024,Pago s/fra. 20922 (DASSLER
266559.0,28/08/2024,Pago nominas Agosto-2024
266560.0,20/08/2024,Pago mod 111 Irpf nominas  Junio
266561.0,20/08/2024,De s/fra. 48TCDOHH1000
266562.0,20/08/2024,Pago s/fra. 48TCDOHH1000
266563.0,20/08/2024,De s/fra. 48TCDPOJ1000 (BANCO
266564.0,20/08/2024,Pago s/fra. 48TCDPOJ1000
266565.0,02/09/2024,Cobro n/fra. 521009408
266566.0,02/09/2024,Cobro n/fra. 521010043
266567.0,14/08/2024,De s/fra. 824081020349 (BANCO
266568.0,20/08/2024,Pago s/fra. 824081020349
266569.0,14/08/2024,De s/fra. 824081020350 (BANCO
266570.0,20/08/2024,Pago s/fra. 824081020350
266571.0,02/09/2024,Cobro n/fra. 501006959 (APRO
266572.0,02/09/2024,Cobro n/fra. 501006960 (APRO
266573.0,02/09/2024,Cobro n/fra. 501006958 (APRO
266574.0,21/08/2024,De s/fra. 824081026379 (BANCO
266575.0,26/08/2024,Pago s/fra. 824081026379
266576.0,02/09/2024,Recepción efecto fra. 521009584
266577.0,02/09/2024,Cobro n/fra. 521009584 (ENITEC
266578.0,20/08/2024,Recepción anticipo cliente CLUB
266580.0,03/09/2024,Cobro n/fra. 521010063 (RP
266581.0,03/09/2024,Cobro n/fra. 501007074 (UTE
266582.0,03/09/2024,Cobro agrupación de efectos
266583.0,03/09/2024,Cobro n/fra. 501006794
266584.0,03/09/2024,Cobro n/fra. 501006757
266585.0,03/09/2024,Recepción anticipo cliente
266586.0,03/09/2024,Recepción efecto fra. 391021648
266587.0,03/09/2024,De s/fra. 1442866 (PLUXEE
266588.0,03/09/2024,Recepción anticipo cliente
266589.0,20/08/2024,Cobro n/fra. 391021648 (UTE
266590.0,03/09/2024,Recepción efecto fra. 391021649
266591.0,03/09/2024,Recepción agrupación 4395
266592.0,03/09/2024,Cobro agrupación de efectos
266593.0,03/09/2024,Pago s/fra. 1442866 (PLUXEE
266594.0,02/09/2024,De s/fra. 075/2024 (IVAN
266595.0,01/09/2024,De s/fra. 0000173998/2024
266596.0,02/09/2024,De s/fra. 1 000422
266597.0,03/09/2024,Recepción anticipo cliente
266598.0,03/09/2024,Recepción efecto fra. 611007147
266599.0,03/09/2024,Recepción efecto fra. 391025517
266600.0,01/08/2024,De s/fra. 202333408 (ROM BV)
266601.0,01/09/2024,De s/fra. 2409C00335774
266602.0,01/09/2024,De s/fra. 2409C00369356
266605.0,03/09/2024,Recepción efecto fra. 511003623
266608.0,21/08/2024,Impago Nedax constructora fra
266610.0,21/08/2024,Pago s/fra.
266611.0,21/08/2024,Pago s/fra.
266612.0,21/08/2024,Pago s/fra.
