journal_entry_id,posting_date
1500020474.0,14/01/2025
1500020475.0,14/01/2025
1500020476.0,14/01/2025
1500020477.0,14/01/2025
1500020478.0,14/01/2025
1500020479.0,14/01/2025
1500020480.0,14/01/2025
1500020481.0,14/01/2025
1500020482.0,14/01/2025
1500020483.0,14/01/2025
1500020484.0,14/01/2025
1500020485.0,14/01/2025
1500020486.0,14/01/2025
1500020487.0,14/01/2025
1500020488.0,14/01/2025
1500020489.0,14/01/2025
1500020490.0,14/01/2025
1500020491.0,14/01/2025
1500020492.0,14/01/2025
1500020493.0,14/01/2025
1500020494.0,14/01/2025
1500020495.0,14/01/2025
1500020496.0,14/01/2025
1500020497.0,14/01/2025
1500020498.0,14/01/2025
1500020499.0,14/01/2025
1500020500.0,14/01/2025
1500020501.0,14/01/2025
1500020502.0,14/01/2025
1500020503.0,14/01/2025
1500020504.0,14/01/2025
1500020505.0,14/01/2025
1500020506.0,14/01/2025
1500020507.0,14/01/2025
1500020508.0,14/01/2025
1500020509.0,14/01/2025
1500020510.0,14/01/2025
1500020511.0,14/01/2025
1500020512.0,14/01/2025
1500020513.0,14/01/2025
1500020514.0,14/01/2025
1500020515.0,14/01/2025
1500020516.0,14/01/2025
1500020517.0,14/01/2025
1500020518.0,14/01/2025
1500020519.0,14/01/2025
1500020520.0,14/01/2025
1500020521.0,14/01/2025
1500020522.0,14/01/2025
1500020523.0,14/01/2025
1500020524.0,14/01/2025
1500020525.0,14/01/2025
1500020526.0,14/01/2025
1500020527.0,14/01/2025
1500020528.0,14/01/2025
1500020529.0,14/01/2025
1500020530.0,14/01/2025
1500020531.0,14/01/2025
1500020532.0,14/01/2025
1500020533.0,14/01/2025
1500020534.0,14/01/2025
1500020535.0,14/01/2025
1500020536.0,14/01/2025
1500020537.0,14/01/2025
1500020538.0,14/01/2025
1500020539.0,14/01/2025
1500020540.0,14/01/2025
1500020541.0,14/01/2025
1500020542.0,14/01/2025
1500020543.0,14/01/2025
1500020544.0,14/01/2025
1500020545.0,14/01/2025
1500020546.0,14/01/2025
1500020547.0,14/01/2025
1500020548.0,14/01/2025
1500020549.0,14/01/2025
1500020550.0,14/01/2025
1500020551.0,14/01/2025
1500020552.0,14/01/2025
1500020553.0,14/01/2025
1500020554.0,14/01/2025
1500020555.0,14/01/2025
1500020556.0,14/01/2025
1500020557.0,14/01/2025
1500020558.0,14/01/2025
1500020559.0,14/01/2025
1500020560.0,14/01/2025
1500020561.0,14/01/2025
1500020562.0,14/01/2025
1500020563.0,14/01/2025
1500020564.0,14/01/2025
1500020565.0,14/01/2025
1500020566.0,14/01/2025
1500020567.0,14/01/2025
1500020568.0,14/01/2025
1500020569.0,14/01/2025
1500020570.0,14/01/2025
1500020571.0,14/01/2025
1500020572.0,14/01/2025
1500020573.0,14/01/2025
1500020574.0,14/01/2025
1500020575.0,14/01/2025
1500020576.0,14/01/2025
1500020577.0,14/01/2025
1500020578.0,14/01/2025
1500020579.0,14/01/2025
1500020580.0,14/01/2025
1500020581.0,14/01/2025
1500020582.0,14/01/2025
1500020583.0,14/01/2025
1500020584.0,14/01/2025
1500020585.0,14/01/2025
1500020586.0,14/01/2025
1500020587.0,14/01/2025
1500020588.0,14/01/2025
1500020589.0,14/01/2025
1500020590.0,14/01/2025
1500020591.0,14/01/2025
1500020592.0,14/01/2025
1500020593.0,14/01/2025
1500020594.0,14/01/2025
1500020595.0,14/01/2025
1500020596.0,14/01/2025
1500020597.0,14/01/2025
1500020598.0,14/01/2025
1500020599.0,14/01/2025
1500020600.0,14/01/2025
1500020601.0,14/01/2025
1500020602.0,14/01/2025
1500020603.0,14/01/2025
1500020604.0,14/01/2025
1500020605.0,14/01/2025
1500020606.0,14/01/2025
1500020607.0,14/01/2025
1500020608.0,14/01/2025
1500020609.0,14/01/2025
1500020610.0,14/01/2025
1500020611.0,14/01/2025
1500020612.0,14/01/2025
1500020613.0,14/01/2025
1500020614.0,14/01/2025
1500020615.0,14/01/2025
1500020616.0,14/01/2025
1500020617.0,14/01/2025
1500020618.0,14/01/2025
1500020619.0,14/01/2025
1500020620.0,14/01/2025
1500020621.0,14/01/2025
1500020622.0,14/01/2025
1500020623.0,14/01/2025
1500020624.0,14/01/2025
1500020625.0,14/01/2025
1500020626.0,14/01/2025
1500020627.0,14/01/2025
1500020628.0,14/01/2025
1500020629.0,14/01/2025
1500020630.0,14/01/2025
1500020631.0,14/01/2025
1500020632.0,14/01/2025
1500020633.0,14/01/2025
1500020634.0,14/01/2025
1500020635.0,14/01/2025
1500020636.0,14/01/2025
1500020637.0,14/01/2025
1500020638.0,14/01/2025
1500020639.0,14/01/2025
1500020640.0,14/01/2025
1500020641.0,14/01/2025
1500020642.0,14/01/2025
1500020643.0,14/01/2025
1500020644.0,14/01/2025
1500020645.0,14/01/2025
1500020646.0,14/01/2025
1500020647.0,14/01/2025
1500020648.0,14/01/2025
1500020649.0,14/01/2025
1500020650.0,14/01/2025
1500020651.0,14/01/2025
1500020652.0,14/01/2025
1500020653.0,14/01/2025
1500020654.0,14/01/2025
1500020655.0,14/01/2025
1500020656.0,14/01/2025
1500020657.0,14/01/2025
1500020658.0,14/01/2025
1500020659.0,14/01/2025
1500020660.0,14/01/2025
1500020661.0,14/01/2025
1500020662.0,14/01/2025
1500020663.0,14/01/2025
1500020664.0,14/01/2025
1500020665.0,14/01/2025
1500020666.0,14/01/2025
1500020667.0,14/01/2025
1500020668.0,14/01/2025
1500020669.0,14/01/2025
1500020670.0,14/01/2025
1500020671.0,14/01/2025
1500020672.0,14/01/2025
1500020673.0,14/01/2025
1500020674.0,14/01/2025
1500020675.0,14/01/2025
1500020676.0,14/01/2025
1500020677.0,14/01/2025
1500020678.0,14/01/2025
1500020679.0,14/01/2025
1500020680.0,14/01/2025
1500020681.0,14/01/2025
1500020682.0,14/01/2025
1500020683.0,14/01/2025
1500020684.0,14/01/2025
1500020685.0,14/01/2025
1500020686.0,14/01/2025
1500020687.0,14/01/2025
1500020688.0,14/01/2025
1500020689.0,14/01/2025
1500020690.0,14/01/2025
1500020691.0,14/01/2025
1500020692.0,14/01/2025
1500020693.0,14/01/2025
1500020694.0,14/01/2025
1500020695.0,14/01/2025
1500020696.0,14/01/2025
1500020697.0,14/01/2025
1500020698.0,14/01/2025
1500020699.0,14/01/2025
1500020700.0,14/01/2025
1500020701.0,14/01/2025
1500020702.0,14/01/2025
1500020703.0,14/01/2025
1500020704.0,14/01/2025
1500020705.0,14/01/2025
1500020706.0,14/01/2025
1500020707.0,14/01/2025
1500020708.0,14/01/2025
1500020709.0,14/01/2025
1500020710.0,14/01/2025
1500020711.0,14/01/2025
1500020712.0,14/01/2025
1500020713.0,14/01/2025
1500020714.0,14/01/2025
1500020715.0,14/01/2025
1500020716.0,14/01/2025
1500020717.0,14/01/2025
1500020718.0,14/01/2025
1500020719.0,14/01/2025
1500020720.0,14/01/2025
1500020721.0,14/01/2025
1500020722.0,14/01/2025
1500020723.0,14/01/2025
1500020724.0,14/01/2025
1500020725.0,14/01/2025
1500020726.0,14/01/2025
1500020727.0,14/01/2025
1500020728.0,14/01/2025
1500020729.0,14/01/2025
1500020730.0,14/01/2025
1500020731.0,14/01/2025
1500020732.0,14/01/2025
1500020733.0,14/01/2025
1500020734.0,14/01/2025
1500020735.0,14/01/2025
1500020736.0,14/01/2025
1500020737.0,14/01/2025
1500020738.0,14/01/2025
1500020739.0,14/01/2025
1500020740.0,14/01/2025
1500020741.0,14/01/2025
1500020742.0,14/01/2025
1500020743.0,14/01/2025
1500020744.0,14/01/2025
1500020745.0,14/01/2025
1500020746.0,14/01/2025
1500020747.0,14/01/2025
1500020748.0,14/01/2025
1500020749.0,14/01/2025
1500020750.0,14/01/2025
1500020751.0,14/01/2025
1500020752.0,14/01/2025
1500020753.0,14/01/2025
1500020754.0,14/01/2025
1500020755.0,14/01/2025
1500020756.0,14/01/2025
1500020757.0,14/01/2025
1500020758.0,14/01/2025
1500020759.0,14/01/2025
1500020760.0,14/01/2025
1500020761.0,14/01/2025
1500020762.0,14/01/2025
1500020763.0,14/01/2025
1500020764.0,14/01/2025
1500020765.0,14/01/2025
1500020766.0,14/01/2025
1500020767.0,14/01/2025
1500020768.0,14/01/2025
1500020769.0,14/01/2025
1500020770.0,14/01/2025
1500020771.0,14/01/2025
1500020772.0,14/01/2025
1500020773.0,14/01/2025
1500020774.0,14/01/2025
1500020775.0,14/01/2025
1500020776.0,14/01/2025
1500020777.0,14/01/2025
1500020778.0,14/01/2025
1500020779.0,14/01/2025
1500020780.0,14/01/2025
1500020781.0,14/01/2025
1500020782.0,14/01/2025
1500020783.0,14/01/2025
1500020784.0,14/01/2025
1500020785.0,14/01/2025
1500020786.0,14/01/2025
1500020787.0,14/01/2025
1500020788.0,14/01/2025
1500020789.0,14/01/2025
1500020790.0,14/01/2025
1500020791.0,14/01/2025
1500020792.0,14/01/2025
1500020793.0,14/01/2025
1500020794.0,14/01/2025
1500020795.0,14/01/2025
1500020796.0,14/01/2025
1500020797.0,14/01/2025
1500020798.0,14/01/2025
1500020799.0,14/01/2025
1500020800.0,14/01/2025
1500020801.0,14/01/2025
1500020802.0,14/01/2025
1500020803.0,14/01/2025
1500020804.0,14/01/2025
1500020805.0,14/01/2025
1500020806.0,14/01/2025
1500020807.0,14/01/2025
1500020808.0,14/01/2025
1500020809.0,14/01/2025
1500020810.0,14/01/2025
1500020811.0,14/01/2025
1500020812.0,14/01/2025
1500020813.0,14/01/2025
1500020814.0,14/01/2025
1500020815.0,14/01/2025
1500020816.0,14/01/2025
1500020817.0,14/01/2025
1500020818.0,14/01/2025
1500020819.0,14/01/2025
1500020820.0,14/01/2025
1500020821.0,14/01/2025
1500020822.0,14/01/2025
1500020823.0,14/01/2025
1500020824.0,14/01/2025
1500020825.0,14/01/2025
1500020826.0,14/01/2025
1500020827.0,14/01/2025
1500020828.0,14/01/2025
1500020829.0,14/01/2025
1500020830.0,14/01/2025
1500020831.0,14/01/2025
1500020832.0,14/01/2025
1500020833.0,14/01/2025
1500020834.0,14/01/2025
1500020835.0,14/01/2025
1500020836.0,14/01/2025
1500020837.0,14/01/2025
1500020838.0,14/01/2025
1500020839.0,14/01/2025
1500020840.0,14/01/2025
1500020841.0,14/01/2025
1500020842.0,14/01/2025
1500020843.0,14/01/2025
1500020844.0,14/01/2025
1500020845.0,14/01/2025
1500020846.0,14/01/2025
1500020847.0,14/01/2025
1500020848.0,14/01/2025
1500020849.0,14/01/2025
1500020850.0,14/01/2025
1500020851.0,14/01/2025
1500020852.0,14/01/2025
1500020853.0,14/01/2025
1500020854.0,14/01/2025
1500020855.0,14/01/2025
1500020856.0,14/01/2025
1500020857.0,14/01/2025
1500020858.0,14/01/2025
1500020859.0,14/01/2025
1500020860.0,14/01/2025
1500020861.0,14/01/2025
1500020862.0,14/01/2025
1500020863.0,14/01/2025
1500020864.0,14/01/2025
1500020865.0,14/01/2025
1500020866.0,14/01/2025
1500020867.0,14/01/2025
1500020868.0,14/01/2025
1500020869.0,14/01/2025
1500020870.0,14/01/2025
1500020871.0,14/01/2025
1500020872.0,14/01/2025
1500020873.0,14/01/2025
1500020874.0,14/01/2025
1500020875.0,14/01/2025
1500020876.0,14/01/2025
1500020877.0,14/01/2025
1500020878.0,14/01/2025
1500020879.0,14/01/2025
1500020880.0,14/01/2025
1500020881.0,14/01/2025
1500020882.0,14/01/2025
1500020883.0,14/01/2025
1500020884.0,14/01/2025
1500020885.0,14/01/2025
1500020886.0,14/01/2025
1500020887.0,14/01/2025
1500020888.0,14/01/2025
1500020889.0,14/01/2025
1500020890.0,14/01/2025
1500020891.0,14/01/2025
1500020892.0,14/01/2025
1500020893.0,14/01/2025
1500020894.0,14/01/2025
1500020895.0,14/01/2025
1500020896.0,14/01/2025
1500020897.0,14/01/2025
1500020898.0,14/01/2025
1500020899.0,14/01/2025
1500020900.0,14/01/2025
1500020901.0,14/01/2025
1500020902.0,14/01/2025
1500020903.0,14/01/2025
1500020904.0,14/01/2025
1500020905.0,14/01/2025
1500020906.0,14/01/2025
1500020907.0,14/01/2025
1500020908.0,14/01/2025
1500020909.0,14/01/2025
1500020910.0,14/01/2025
1500020911.0,14/01/2025
1500020912.0,14/01/2025
1500020913.0,14/01/2025
1500020914.0,14/01/2025
1500020915.0,14/01/2025
1500020916.0,14/01/2025
1500020917.0,14/01/2025
1500020918.0,14/01/2025
1500020919.0,14/01/2025
1500020920.0,14/01/2025
1500020921.0,14/01/2025
1500020922.0,14/01/2025
1500020923.0,14/01/2025
1500020924.0,14/01/2025
1500020925.0,14/01/2025
1500020926.0,14/01/2025
1500020927.0,14/01/2025
1500020928.0,14/01/2025
1500020929.0,14/01/2025
1500020930.0,14/01/2025
1500020931.0,14/01/2025
1500020932.0,14/01/2025
1500020933.0,14/01/2025
1500020934.0,14/01/2025
1500020935.0,14/01/2025
1500020936.0,14/01/2025
1500020937.0,14/01/2025
1500020938.0,14/01/2025
1500020939.0,14/01/2025
1500020940.0,14/01/2025
1500020941.0,14/01/2025
1500020942.0,14/01/2025
1500020943.0,14/01/2025
1500020944.0,14/01/2025
1500020945.0,14/01/2025
1500020946.0,14/01/2025
1500020947.0,14/01/2025
1500020948.0,14/01/2025
1500020949.0,14/01/2025
1500020950.0,14/01/2025
1500020951.0,14/01/2025
1500020952.0,14/01/2025
1500020953.0,14/01/2025
1500020954.0,14/01/2025
1500020955.0,14/01/2025
1500020956.0,14/01/2025
1500020957.0,14/01/2025
1500020958.0,14/01/2025
1500020959.0,14/01/2025
1500020960.0,14/01/2025
1500020961.0,14/01/2025
1500020962.0,14/01/2025
1500020963.0,14/01/2025
1500020964.0,14/01/2025
1500020965.0,14/01/2025
1500020966.0,14/01/2025
1500020967.0,14/01/2025
1500020968.0,14/01/2025
1500020969.0,14/01/2025
1500020970.0,14/01/2025
1500020971.0,14/01/2025
1500020972.0,14/01/2025
1500020973.0,14/01/2025
1500020974.0,14/01/2025
1500020975.0,14/01/2025
1500020976.0,14/01/2025
1500020977.0,14/01/2025
1500020978.0,14/01/2025
1500020979.0,14/01/2025
1500020980.0,14/01/2025
1500020981.0,14/01/2025
1500020982.0,14/01/2025
1500020983.0,14/01/2025
1500020984.0,14/01/2025
1500020985.0,14/01/2025
1500020986.0,14/01/2025
1500020987.0,14/01/2025
1500020988.0,14/01/2025
1500020989.0,14/01/2025
1500020990.0,14/01/2025
1500020991.0,14/01/2025
1500020992.0,14/01/2025
1500020993.0,14/01/2025
1500020994.0,14/01/2025
1500020995.0,14/01/2025
1500020996.0,14/01/2025
1500020997.0,14/01/2025
1500020998.0,14/01/2025
1500020999.0,14/01/2025
1500021000.0,14/01/2025
1500021001.0,14/01/2025
1500021002.0,14/01/2025
1500021003.0,14/01/2025
1500021004.0,14/01/2025
1500021005.0,14/01/2025
1500021006.0,14/01/2025
1500021007.0,14/01/2025
1500021008.0,14/01/2025
1500021009.0,14/01/2025
1500021010.0,14/01/2025
1500021011.0,14/01/2025
1500021012.0,14/01/2025
1500021013.0,14/01/2025
1500021014.0,14/01/2025
1500021015.0,14/01/2025
1500021016.0,14/01/2025
1500021017.0,14/01/2025
1500021018.0,14/01/2025
1500021019.0,14/01/2025
1500021020.0,14/01/2025
1500021021.0,14/01/2025
1500021022.0,14/01/2025
1500021023.0,14/01/2025
1500021024.0,14/01/2025
1500021025.0,14/01/2025
1500021026.0,14/01/2025
1500021027.0,14/01/2025
1500021028.0,14/01/2025
1500021029.0,14/01/2025
1500021030.0,14/01/2025
1500021031.0,14/01/2025
1500021032.0,14/01/2025
1500021033.0,14/01/2025
1500021034.0,14/01/2025
1500021035.0,14/01/2025
1500021036.0,14/01/2025
1500021037.0,14/01/2025
1500021038.0,14/01/2025
1500021039.0,14/01/2025
1500021040.0,14/01/2025
1500021041.0,14/01/2025
1500021042.0,14/01/2025
1500021043.0,14/01/2025
1500021044.0,14/01/2025
1500021045.0,14/01/2025
1500021046.0,14/01/2025
1500021047.0,14/01/2025
1500021048.0,14/01/2025
1500021049.0,14/01/2025
1500021050.0,14/01/2025
1500021051.0,14/01/2025
1500021052.0,14/01/2025
1500021053.0,14/01/2025
1500021054.0,14/01/2025
1500021055.0,14/01/2025
1500021056.0,14/01/2025
1500021057.0,14/01/2025
1500021058.0,14/01/2025
1500021059.0,14/01/2025
1500021060.0,14/01/2025
1500021061.0,14/01/2025
1500021062.0,14/01/2025
1500021063.0,14/01/2025
1500021064.0,14/01/2025
1500021065.0,14/01/2025
1500021066.0,14/01/2025
1500021067.0,14/01/2025
1500021068.0,14/01/2025
1500021069.0,14/01/2025
1500021070.0,14/01/2025
1500021071.0,14/01/2025
1500021072.0,14/01/2025
1500021073.0,14/01/2025
1500021074.0,14/01/2025
1500021075.0,14/01/2025
1500021076.0,14/01/2025
1500021077.0,14/01/2025
1500021078.0,14/01/2025
1500021079.0,14/01/2025
1500021080.0,14/01/2025
1500021081.0,14/01/2025
1500021082.0,14/01/2025
1500021083.0,14/01/2025
1500021084.0,14/01/2025
1500021085.0,14/01/2025
1500021086.0,14/01/2025
1500021087.0,14/01/2025
1500021088.0,14/01/2025
1500021089.0,14/01/2025
1500021090.0,14/01/2025
1500021091.0,14/01/2025
1500021092.0,14/01/2025
1500021093.0,14/01/2025
1500021094.0,14/01/2025
1500021095.0,14/01/2025
1500021096.0,14/01/2025
1500021097.0,14/01/2025
1500021098.0,14/01/2025
1500021099.0,14/01/2025
1500021100.0,14/01/2025
1500021101.0,14/01/2025
1500021102.0,14/01/2025
1500021103.0,14/01/2025
1500021104.0,14/01/2025
1500021105.0,14/01/2025
1500021106.0,14/01/2025
1500021107.0,14/01/2025
1500021108.0,14/01/2025
1500021109.0,14/01/2025
1500021110.0,14/01/2025
1500021111.0,14/01/2025
1500021112.0,14/01/2025
1500021113.0,14/01/2025
1500021114.0,14/01/2025
1500021115.0,14/01/2025
1500021116.0,14/01/2025
1500021117.0,14/01/2025
1500021118.0,14/01/2025
1500021119.0,14/01/2025
1500021120.0,14/01/2025
1500021121.0,14/01/2025
1500021122.0,14/01/2025
1500021123.0,14/01/2025
1500021124.0,14/01/2025
1500021125.0,14/01/2025
1500021126.0,14/01/2025
1500021127.0,14/01/2025
1500021128.0,14/01/2025
1500021129.0,14/01/2025
1500021130.0,14/01/2025
1500021131.0,14/01/2025
1500021132.0,14/01/2025
1500021133.0,14/01/2025
1500021134.0,14/01/2025
1500021135.0,14/01/2025
1500021136.0,14/01/2025
1500021137.0,14/01/2025
1500021138.0,14/01/2025
1500021139.0,14/01/2025
1500021140.0,14/01/2025
1500021141.0,14/01/2025
1500021142.0,14/01/2025
1500021143.0,14/01/2025
1500021144.0,14/01/2025
1500021145.0,14/01/2025
1500021146.0,14/01/2025
1500021147.0,14/01/2025
1500021148.0,14/01/2025
1500021149.0,14/01/2025
1500021150.0,14/01/2025
1500021151.0,14/01/2025
1500021152.0,14/01/2025
1500021153.0,14/01/2025
1500021154.0,14/01/2025
1500021155.0,14/01/2025
1500021156.0,14/01/2025
1500021157.0,14/01/2025
1500021158.0,14/01/2025
1500021159.0,14/01/2025
1500021160.0,14/01/2025
1500021161.0,14/01/2025
1500021162.0,14/01/2025
1500021163.0,14/01/2025
1500021164.0,14/01/2025
1500021165.0,14/01/2025
1500021166.0,14/01/2025
1500021167.0,14/01/2025
1500021168.0,14/01/2025
1500021169.0,14/01/2025
1500021170.0,14/01/2025
1500021171.0,14/01/2025
1500021172.0,14/01/2025
1500021173.0,14/01/2025
1500021174.0,14/01/2025
1500021175.0,14/01/2025
1500021176.0,14/01/2025
1500021177.0,14/01/2025
1500021178.0,14/01/2025
1500021179.0,14/01/2025
1500021180.0,14/01/2025
1500021181.0,14/01/2025
1500021182.0,14/01/2025
1500021183.0,14/01/2025
1500021184.0,14/01/2025
1500021185.0,14/01/2025
1500021186.0,14/01/2025
1500021187.0,14/01/2025
1500021188.0,14/01/2025
1500021189.0,14/01/2025
1500021190.0,14/01/2025
1500021191.0,14/01/2025
1500021192.0,14/01/2025
1500021193.0,14/01/2025
1500021194.0,14/01/2025
1500021195.0,14/01/2025
1500021196.0,14/01/2025
1500021197.0,14/01/2025
1500021198.0,14/01/2025
1500021199.0,14/01/2025
1500021200.0,14/01/2025
1500021201.0,14/01/2025
1500021202.0,14/01/2025
1500021203.0,14/01/2025
1500021204.0,14/01/2025
1500021205.0,14/01/2025
1500021206.0,14/01/2025
1500021207.0,14/01/2025
1500021208.0,14/01/2025
1500021209.0,14/01/2025
1500021210.0,14/01/2025
1500021211.0,14/01/2025
1500021212.0,14/01/2025
1500021213.0,14/01/2025
1500021214.0,14/01/2025
1500021215.0,14/01/2025
1500021216.0,14/01/2025
1500021217.0,14/01/2025
1500021218.0,14/01/2025
1500021219.0,14/01/2025
1500021220.0,14/01/2025
1500021221.0,14/01/2025
1500021222.0,14/01/2025
1500021223.0,14/01/2025
1500021224.0,14/01/2025
1500021225.0,14/01/2025
1500021226.0,14/01/2025
1500021227.0,14/01/2025
1500021228.0,14/01/2025
1500021229.0,14/01/2025
1500021230.0,14/01/2025
1500021231.0,14/01/2025
1500021232.0,14/01/2025
1500021233.0,14/01/2025
1500021234.0,14/01/2025
1500021235.0,14/01/2025
1500021236.0,14/01/2025
1500021237.0,14/01/2025
1500021238.0,14/01/2025
1500021239.0,14/01/2025
1500021240.0,14/01/2025
1500021241.0,14/01/2025
1500021242.0,14/01/2025
1500021243.0,14/01/2025
1500021244.0,14/01/2025
1500021245.0,14/01/2025
1500021246.0,14/01/2025
1500021247.0,14/01/2025
1500021248.0,14/01/2025
1500021249.0,14/01/2025
1500021250.0,14/01/2025
1500021251.0,14/01/2025
1500021252.0,14/01/2025
1500021253.0,14/01/2025
1500021254.0,14/01/2025
1500021255.0,14/01/2025
1500021256.0,14/01/2025
1500021257.0,14/01/2025
1500021258.0,14/01/2025
1500021259.0,14/01/2025
1500021260.0,14/01/2025
1500021261.0,14/01/2025
1500021262.0,14/01/2025
1500021263.0,14/01/2025
1500021264.0,14/01/2025
1500021265.0,14/01/2025
1500021266.0,14/01/2025
1500021267.0,14/01/2025
1500021268.0,14/01/2025
1500021269.0,14/01/2025
1500021270.0,14/01/2025
1500021271.0,14/01/2025
1500021272.0,14/01/2025
1500021273.0,14/01/2025
1500021274.0,14/01/2025
1500021275.0,14/01/2025
1500021276.0,14/01/2025
1500021277.0,14/01/2025
1500021278.0,14/01/2025
1500021279.0,14/01/2025
1500021280.0,14/01/2025
1500021281.0,14/01/2025
1500021282.0,14/01/2025
1500021283.0,14/01/2025
1500021284.0,14/01/2025
1500021285.0,14/01/2025
1500021286.0,14/01/2025
1500021287.0,14/01/2025
1500021288.0,14/01/2025
1500021289.0,14/01/2025
1500021290.0,14/01/2025
1500021291.0,14/01/2025
1500021292.0,14/01/2025
1500021293.0,14/01/2025
1500021294.0,14/01/2025
1500021295.0,14/01/2025
1500021296.0,14/01/2025
1500021297.0,14/01/2025
1500021298.0,14/01/2025
1500021299.0,14/01/2025
1500021300.0,14/01/2025
1500021301.0,14/01/2025
1500021302.0,14/01/2025
1500021303.0,14/01/2025
1500021304.0,14/01/2025
1500021305.0,14/01/2025
1500021306.0,14/01/2025
1500021307.0,14/01/2025
1500021308.0,14/01/2025
1500021309.0,14/01/2025
1500021310.0,14/01/2025
1500021311.0,14/01/2025
1500021312.0,14/01/2025
1500021313.0,14/01/2025
1500021314.0,14/01/2025
1500021315.0,14/01/2025
1500021316.0,14/01/2025
1500021317.0,14/01/2025
1500021318.0,14/01/2025
1500021319.0,14/01/2025
1500021320.0,14/01/2025
1500021321.0,14/01/2025
1500021322.0,14/01/2025
1500021323.0,14/01/2025
1500021324.0,14/01/2025
1500021325.0,14/01/2025
1500021326.0,14/01/2025
1500021327.0,14/01/2025
1500021328.0,14/01/2025
1500021329.0,14/01/2025
1500021330.0,14/01/2025
1500021331.0,14/01/2025
1500021332.0,14/01/2025
1500021333.0,14/01/2025
1500021334.0,14/01/2025
1500021335.0,14/01/2025
1500021336.0,14/01/2025
1500021337.0,14/01/2025
1500021338.0,14/01/2025
1500021339.0,14/01/2025
1500021340.0,14/01/2025
1500021341.0,14/01/2025
1500021342.0,14/01/2025
1500021343.0,14/01/2025
1500021344.0,14/01/2025
1500021345.0,14/01/2025
1500021346.0,14/01/2025
1500021347.0,14/01/2025
1500021348.0,14/01/2025
1500021349.0,14/01/2025
1500021350.0,14/01/2025
1500021351.0,14/01/2025
1500021352.0,14/01/2025
1500021353.0,14/01/2025
1500021354.0,14/01/2025
1500021355.0,14/01/2025
1500021356.0,14/01/2025
1500021357.0,14/01/2025
1500021358.0,14/01/2025
1500021359.0,14/01/2025
1500021360.0,14/01/2025
1500021361.0,14/01/2025
1500021362.0,14/01/2025
1500021363.0,14/01/2025
1500021364.0,14/01/2025
1500021365.0,14/01/2025
1500021366.0,14/01/2025
1500021367.0,14/01/2025
1500021368.0,14/01/2025
1500021369.0,14/01/2025
1500021370.0,14/01/2025
1500021371.0,14/01/2025
1500021372.0,14/01/2025
1500021373.0,14/01/2025
1500021374.0,14/01/2025
1500021375.0,14/01/2025
1500021376.0,14/01/2025
1500021377.0,14/01/2025
1500021378.0,15/01/2025
1500021379.0,15/01/2025
1500021380.0,15/01/2025
1500021381.0,15/01/2025
1500021382.0,15/01/2025
1500021383.0,15/01/2025
1500021384.0,15/01/2025
1500021385.0,15/01/2025
1500021386.0,15/01/2025
1500021387.0,15/01/2025
1500021388.0,15/01/2025
1500021389.0,15/01/2025
1500021390.0,15/01/2025
1500021391.0,15/01/2025
1500021392.0,15/01/2025
1500021393.0,15/01/2025
1500021394.0,15/01/2025
1500021395.0,15/01/2025
1500021396.0,15/01/2025
1500021397.0,15/01/2025
1500021398.0,15/01/2025
1500021399.0,15/01/2025
1500021400.0,15/01/2025
1500021401.0,15/01/2025
1500021402.0,15/01/2025
1500021403.0,15/01/2025
1500021404.0,15/01/2025
1500021405.0,15/01/2025
1500021406.0,15/01/2025
1500021407.0,15/01/2025
1500021408.0,15/01/2025
1500021409.0,15/01/2025
1500021410.0,15/01/2025
1500021411.0,15/01/2025
1500021412.0,15/01/2025
1500021413.0,15/01/2025
1500021414.0,15/01/2025
1500021415.0,15/01/2025
1500021416.0,15/01/2025
1500021417.0,15/01/2025
1500021418.0,15/01/2025
1500021419.0,15/01/2025
1500021420.0,15/01/2025
1500021421.0,15/01/2025
1500021422.0,15/01/2025
1500021423.0,15/01/2025
1500021424.0,15/01/2025
1500021425.0,15/01/2025
1500021426.0,15/01/2025
1500021427.0,15/01/2025
1500021428.0,15/01/2025
1500021429.0,15/01/2025
1500021430.0,15/01/2025
1500021431.0,15/01/2025
1500021432.0,15/01/2025
1500021433.0,15/01/2025
1500021434.0,15/01/2025
1500021435.0,15/01/2025
1500021436.0,15/01/2025
1500021437.0,15/01/2025
1500021438.0,15/01/2025
1500021439.0,15/01/2025
1500021440.0,15/01/2025
1500021441.0,15/01/2025
1500021442.0,15/01/2025
1500021443.0,15/01/2025
1500021444.0,15/01/2025
1500021445.0,15/01/2025
1500021446.0,15/01/2025
1500021447.0,15/01/2025
1500021448.0,15/01/2025
1500021449.0,15/01/2025
1500021450.0,15/01/2025
1500021451.0,15/01/2025
1500021452.0,15/01/2025
1500021453.0,15/01/2025
1500021454.0,15/01/2025
1500021455.0,15/01/2025
1500021456.0,15/01/2025
1500021457.0,15/01/2025
1500021458.0,15/01/2025
1500021459.0,15/01/2025
1500021460.0,15/01/2025
1500021461.0,15/01/2025
1500021462.0,15/01/2025
1500021463.0,15/01/2025
1500021464.0,15/01/2025
1500021465.0,15/01/2025
1500021466.0,15/01/2025
1500021467.0,15/01/2025
1500021468.0,15/01/2025
1500021469.0,15/01/2025
1500021470.0,15/01/2025
1500021471.0,15/01/2025
1500021472.0,15/01/2025
