journal_entry_id,posting_date,description
4598.0,13/06/2024,VENTAS FAMILIAO                         
4599.0,13/06/2024,VENTAS FAMILIAO                         
4600.0,13/06/2024,S/FRA.N§ 197805                         
4601.0,13/06/2024,S/FRA.N§ 20                             
4602.0,13/06/2024,S/FRA.N§ 240094                         
4603.0,13/06/2024,S/FRA.N§ 1753                           
4604.0,13/06/2024,S/FRA.N§ 30197                          
4605.0,13/06/2024,S/FRA.N§ 30198                          
4606.0,13/06/2024,S/FRA.N§ 895748                         
4607.0,13/06/2024,S/FRA.N§ 5043                           
4608.0,13/06/2024,S/FRA.N§ 424499                         
4609.0,13/06/2024,S/FRA.N§ 4060023                        
4610.0,14/06/2024,ANTICIPO NOMINA                         
4611.0,14/06/2024,ANTICIPO NOMINA                         
4612.0,14/06/2024,COBRO FACTURA 450                       
4613.0,14/06/2024,PAGO S/FRA. 2401033                     
4614.0,14/06/2024,GAST.BANC. TIMBRE FRA. 383 C.5455       
4615.0,14/06/2024,GAST.BANC. TIMBRE FRA. 741 C.14175      
4616.0,14/06/2024,COBRO FACTURA 614                       
4617.0,14/06/2024,COBRO FACTURA 557                       
4618.0,14/06/2024,COBRO FACTURA 572                       
4619.0,14/06/2024,PAGO S/FRA. CONFIRMING 1979             
4620.0,14/06/2024,PAGO S/FRA. 30198                       
4621.0,14/06/2024,PAGO S/FRA. 30197                       
4622.0,14/06/2024,COBRO PEDIDO 238950-C A CTA.            
4623.0,14/06/2024,VENTAS FAMILIA                          
4624.0,14/06/2024,VENTAS FAMILIA                          
4625.0,14/06/2024,VENTAS FAMILIAO                         
4626.0,14/06/2024,VENTAS FAMILIAO                         
4627.0,14/06/2024,VENTAS FAMILIAO                         
4628.0,14/06/2024,VENTAS FAMILIA                          
4629.0,14/06/2024,VENTAS FAMILIA                          
4630.0,14/06/2024,VENTAS FAMILIAO                         
4631.0,14/06/2024,VENTAS FAMILIA                          
4632.0,14/06/2024,S/FRA.N§ 400833                         
4633.0,14/06/2024,S/FRA.N§ 400834                         
4634.0,14/06/2024,S/FRA.N§ 400835                         
4635.0,14/06/2024,S/FRA.N§ 49                             
4636.0,14/06/2024,S/FRA.N§ 404450                         
4637.0,14/06/2024,S/FRA.N§ 404451                         
4638.0,14/06/2024,S/FRA.N§ 404453                         
4639.0,14/06/2024,S/FRA.N§ 404454                         
4640.0,14/06/2024,S/FRA.N§ 404464                         
4641.0,14/06/2024,S/FRA.N§ 404465                         
4642.0,14/06/2024,ABONO 6004 PAP                          
4643.0,14/06/2024,S/FRA.N§ 6119                           
4644.0,14/06/2024,S/FRA.N§ 6120                           
4645.0,14/06/2024,S/FRA.N§ 6121                           
4646.0,14/06/2024,S/FRA.N§ 6122                           
4647.0,14/06/2024,S/FRA.N§ 6123                           
4648.0,14/06/2024,S/FRA.N§ 6124                           
4649.0,14/06/2024,S/FRA.N§ 892145                         
4650.0,14/06/2024,S/FRA.N§ 404458                         
4651.0,14/06/2024,S/FRA.N§ 404459                         
4652.0,14/06/2024,S/FRA.N§ 404463                         
4653.0,14/06/2024,S/FRA.N§ 128                            
4654.0,14/06/2024,S/FRA.N§ 120208                         
4655.0,14/06/2024,S/FRA.N§ 240048                         
4656.0,14/06/2024,S/FRA.N§ 476393                         
4657.0,14/06/2024,S/FRA.N§ 60059                          
4658.0,14/06/2024,S/FRA.N§ 615944                         
4659.0,14/06/2024,S/FRA.N§ 4602953                        
4660.0,14/06/2024,S/FRA.N§ 60058                          
4661.0,15/06/2024,GAST.BANC. TIMBRE FRA. 464              
4662.0,15/06/2024,PAGO S/FRA. 651564                      
4663.0,15/06/2024,COBRO FACTURA 516                       
4664.0,15/06/2024,COBRO FACTURA 821                       
4665.0,15/06/2024,S/FRA.N§ 1064                           
4666.0,15/06/2024,S/FRA.N§ 3030                           
4667.0,15/06/2024,S/FRA.N§ 3081                           
4668.0,15/06/2024,S/FRA.N§ 3126                           
4669.0,15/06/2024,S/FRA.N§ 60463                          
4670.0,15/06/2024,S/FRA.N§ 60500                          
4671.0,15/06/2024,S/FRA.N§ 4001033                        
4672.0,15/06/2024,S/FRA.N§ 87998                          
4673.0,15/06/2024,S/FRA.N§ 87999                          
4674.0,16/06/2024,PAGO S/FRA. 24686                       
4675.0,17/06/2024,COBRO FACTURA 464                       
4676.0,17/06/2024,COBRO FACTURA 741                       
4677.0,17/06/2024,COBRO FACTURA 630+631                   
4678.0,17/06/2024,COBRO FACTURA 1379                      
4679.0,17/06/2024,COBRO FACTURA 383                       
4680.0,17/06/2024,COBRO FACTURA 617                       
4681.0,17/06/2024,RETROCESION FRA. 719                    
4682.0,17/06/2024,COBRO FACTURA 844                       
4683.0,17/06/2024,COBRO FACTURA 487                       
4684.0,17/06/2024,COBRO FACTURA REMESA AL COBRO VARIAS FRA
4685.0,17/06/2024,GAST.BANC. COMISION GIRO AL COBRO VARIAS
4686.0,17/06/2024,NOMINA MARIO SANCHEZ                    
4687.0,17/06/2024,VENTAS FAMILIA                          
4688.0,17/06/2024,VENTAS FAMILIA                          
4689.0,17/06/2024,VENTAS FAMILIAO                         
4690.0,17/06/2024,S/FRA.N§ 22191                          
4691.0,17/06/2024,S/FRA.N§ 22190                          
4692.0,17/06/2024,S/FRA.N§ 392024                         
4693.0,17/06/2024,S/FRA.N§ 136376                         
4694.0,17/06/2024,S/FRA.N§ 240155                         
4695.0,17/06/2024,S/FRA.N§ 9217                           
4696.0,17/06/2024,S/FRA.N§ 9175                           
4697.0,17/06/2024,S/FRA.N§ 243750                         
4698.0,18/06/2024,COBRO FACTURA 245+432+442+496+497       
4699.0,18/06/2024,COBRO FACTURA 737                       
4700.0,18/06/2024,COBRO FACTURA 846+726+872+892+929       
4701.0,18/06/2024,ECOCIUDAD ZARAGORA                      
4702.0,18/06/2024,AGUA.BASURA ZARAGORA ENE-MARZO          
4703.0,18/06/2024,COBRO PEDIDO 238841-C                   
4704.0,18/06/2024,COBRO FACTURA 1020                      
4705.0,18/06/2024,GAST.BANC. COMISION.APERTURA AVAL C.8390
4706.0,18/06/2024,VENTAS FAMILIA                          
4707.0,18/06/2024,VENTAS FAMILIAO                         
4708.0,18/06/2024,VENTAS FAMILIAO                         
4709.0,18/06/2024,VENTAS FAMILIAO                         
4710.0,18/06/2024,VENTAS FAMILIAO                         
4711.0,18/06/2024,VENTAS FAMILIA                          
4712.0,18/06/2024,S/FRA.N§ 6142                           
4713.0,18/06/2024,S/FRA.N§ 6143                           
4714.0,18/06/2024,S/FRA.N§ 6144                           
4715.0,18/06/2024,S/FRA.N§ 6145                           
4716.0,18/06/2024,S/FRA.N§ 6146                           
4717.0,18/06/2024,S/FRA.N§ 6147                           
4718.0,18/06/2024,S/FRA.N§ 6148                           
4719.0,18/06/2024,S/FRA.N§ 6149                           
4720.0,18/06/2024,S/FRA.N§ 6150                           
4721.0,18/06/2024,S/FRA.N§ 404539                         
4722.0,18/06/2024,S/FRA.N§ 404541                         
4723.0,18/06/2024,S/FRA.N§ 72                             
4724.0,18/06/2024,S/FRA.N§ 1065                           
4725.0,19/06/2024,COBRO FACTURA 970                       
4726.0,19/06/2024,COBRO FACTURA 727                       
4727.0,19/06/2024,COBRO FACTURA 615                       
4728.0,19/06/2024,COBRO FACTURA 868 RESTO                 
4729.0,19/06/2024,PAGO S/FRA. 197805                      
4730.0,19/06/2024,VENTAS FAMILIA                          
4731.0,19/06/2024,VENTAS FAMILIA                          
4732.0,19/06/2024,VENTAS FAMILIA                          
4733.0,19/06/2024,VENTAS FAMILIAO                         
4734.0,19/06/2024,VENTAS FAMILIAO                         
4735.0,19/06/2024,VENTAS FAMILIAO                         
4736.0,19/06/2024,VENTAS FAMILIAO                         
4737.0,19/06/2024,VENTAS FAMILIA                          
4738.0,19/06/2024,VENTAS FAMILIA                          
4739.0,19/06/2024,VENTAS FAMILIAO                         
4740.0,19/06/2024,VENTAS FAMILIAO                         
4741.0,19/06/2024,VENTAS FAMILIA                          
4742.0,19/06/2024,S/FRA.N§ 404560                         
4743.0,19/06/2024,S/FRA.N§ 404561                         
4744.0,19/06/2024,S/FRA.N§ 112                            
4745.0,19/06/2024,S/FRA.N§ 33                             
4746.0,19/06/2024,S/FRA.N§ 1000050                        
4747.0,19/06/2024,S/FRA.N§ 110                            
4748.0,19/06/2024,S/FRA.N§ 112                            
4749.0,19/06/2024,S/FRA.N§ 2000010                        
4750.0,19/06/2024,S/FRA.N§ 2024168                        
4751.0,19/06/2024,S/FRA.N§ 202410                         
4752.0,19/06/2024,S/FRA.N§ 117                            
4753.0,19/06/2024,S/FRA.N§ 3263                           
4754.0,19/06/2024,S/FRA.N§ 3273                           
4755.0,19/06/2024,S/FRA.N§ 169                            
4756.0,19/06/2024,S/FRA.N§ 3080                           
4757.0,19/06/2024,S/FRA.N§ 3081                           
4758.0,19/06/2024,S/FRA.N§ 499516                         
4759.0,19/06/2024,S/FRA.N§ 224218                         
4760.0,19/06/2024,S/FRA.N§ 591                            
4761.0,19/06/2024,S/FRA.N§ 7032024                        
4762.0,20/06/2024,COBRO FACTURA 459                       
4763.0,20/06/2024,COBRO FACTURA 482                       
4764.0,20/06/2024,COBRO FACTURA 627                       
4765.0,20/06/2024,COBRO FACTURA 976                       
4766.0,20/06/2024,COBRO PEDIDO 238516-C                   
4767.0,20/06/2024,PAGO MODELO 111 MAYO                    
4768.0,20/06/2024,PAGO MODELO 115                         
4769.0,20/06/2024,COBRO FACTURA REMESA AL COBRO VARIAS FRA
4770.0,20/06/2024,GAST.BANC. COMISION GIRO AL COBRO VARIAS
4771.0,20/06/2024,VENTAS FAMILIA                          
4772.0,20/06/2024,VENTAS FAMILIAO                         
4773.0,20/06/2024,VENTAS FAMILIAO                         
4774.0,20/06/2024,VENTAS FAMILIAO                         
4775.0,20/06/2024,VENTAS FAMILIAO                         
4776.0,20/06/2024,VENTAS FAMILIAO                         
4777.0,20/06/2024,VENTAS FAMILIAO                         
4778.0,20/06/2024,VENTAS FAMILIAO                         
4779.0,20/06/2024,VENTAS FAMILIAO                         
4780.0,20/06/2024,VENTAS FAMILIA                          
4781.0,20/06/2024,S/FRA.N§ 600004                         
4782.0,20/06/2024,S/FRA.N§ 332024                         
4783.0,20/06/2024,S/FRA.N§ 623154                         
4784.0,20/06/2024,401565 JAVIER BARREIROS                 
4785.0,20/06/2024,S/FRA.N§ 22006                          
4786.0,20/06/2024,S/FRA.N§ 260981                         
4787.0,20/06/2024,S/FRA.N§ 243309                         
4788.0,20/06/2024,S/FRA.N§ 3062                           
4789.0,20/06/2024,S/FRA.N§ 3061                           
4790.0,20/06/2024,S/FRA.N§ 7062024                        
4791.0,20/06/2024,S/FRA.N§ 4060050                        
4792.0,21/06/2024,COBRO FACTURA 414                       
4793.0,21/06/2024,COBRO FACTURA 523                       
4794.0,21/06/2024,COBRO FACTURA 368                       
4795.0,21/06/2024,ANTICIPO NOMINA                         
4796.0,21/06/2024,ANTICIPO NOMINA                         
4797.0,21/06/2024,PAGO S/FRA. 243564                      
4798.0,21/06/2024,PAGO S/FRA. 243796                      
4799.0,21/06/2024,COBRO FACTURA REMESA AL COBRO VARIAS FRA
4800.0,21/06/2024,GAST.BANC. COMISION GIRO AL COBRO VARIAS
4801.0,21/06/2024,PAGO S/FRA. 3587                        
4802.0,21/06/2024,COBRO FACTURA 499516                    
4803.0,21/06/2024,VENTAS FAMILIA                          
4804.0,21/06/2024,VENTAS FAMILIAO                         
4805.0,21/06/2024,VENTAS FAMILIAO                         
4806.0,21/06/2024,VENTAS FAMILIAO                         
4807.0,21/06/2024,VENTAS FAMILIAO                         
4808.0,21/06/2024,VENTAS FAMILIA                          
4809.0,21/06/2024,VENTAS FAMILIA                          
4810.0,21/06/2024,VENTAS FAMILIA                          
4811.0,21/06/2024,VENTAS FAMILIAO                         
4812.0,21/06/2024,VENTAS FAMILIAO                         
4813.0,21/06/2024,VENTAS FAMILIAO                         
4814.0,21/06/2024,VENTAS FAMILIAO                         
4815.0,21/06/2024,VENTAS FAMILIAO                         
4816.0,21/06/2024,VENTAS FAMILIA                          
4817.0,21/06/2024,S/FRA.N§ 6191                           
4818.0,21/06/2024,S/FRA.N§ 6192                           
4819.0,21/06/2024,S/FRA.N§ 6193                           
4820.0,21/06/2024,S/FRA.N§ 6194                           
4821.0,21/06/2024,S/FRA.N§ 6195                           
4822.0,21/06/2024,S/FRA.N§ 6196                           
4823.0,21/06/2024,S/FRA.N§ 6198                           
4824.0,21/06/2024,S/FRA.N§ 6199                           
4825.0,21/06/2024,S/FRA.N§ 6200                           
4826.0,21/06/2024,S/FRA.N§ 6201                           
4827.0,21/06/2024,S/FRA.N§ 6202                           
4828.0,21/06/2024,S/FRA.N§ 6203                           
4829.0,21/06/2024,S/FRA.N§ 6204                           
4830.0,21/06/2024,S/FRA.N§ 6207                           
4831.0,21/06/2024,S/FRA.N§ 6208                           
4832.0,21/06/2024,S/FRA.N§ 6205                           
4833.0,21/06/2024,S/FRA.N§ 6206                           
4834.0,21/06/2024,S/FRA.N§ 6197                           
4835.0,21/06/2024,S/FRA.N§ 122024                         
4836.0,21/06/2024,S/FRA.N§ 65140                          
4837.0,21/06/2024,S/FRA.N§ 404659                         
4838.0,21/06/2024,S/FRA.N§ 404658                         
4839.0,21/06/2024,S/FRA.N§ 4603046                        
4840.0,21/06/2024,S/FRA.N§ 53617                          
4841.0,21/06/2024,S/FRA.N§ 60107                          
4842.0,21/06/2024,S/FRA.N§ 60108                          
4843.0,21/06/2024,S/FRA.N§ 244695                         
4844.0,22/06/2024,ICO BBVA                                
4845.0,22/06/2024,S/FRA.N§ 252024                         
4846.0,22/06/2024,S/FRA.N§ 222024                         
4847.0,22/06/2024,S/FRA.N§ 232024                         
4848.0,22/06/2024,S/FRA.N§ 242024                         
4849.0,23/06/2024,COBRO FACTURA 638.639.640.641.642.643   
4850.0,24/06/2024,COBRO FACTURA 1051                      
4851.0,24/06/2024,COBRO FACTURA 660.661.662               
4852.0,24/06/2024,COBRO FACTURA 663                       
4853.0,24/06/2024,COBRO FACTURA 695                       
4854.0,24/06/2024,COBRO FACTURA 867                       
4855.0,24/06/2024,COBRO FACTURA 657                       
4856.0,24/06/2024,GAST.BANC. TIMBRE FAC.571 C-14175       
4857.0,24/06/2024,GAST.BANC. TIMBRE FAC. 438 C-15811      
4858.0,24/06/2024,COBRO FACTURA 508                       
4859.0,24/06/2024,COBRO FACTURA REMESA AL COBRO VARIAS FRA
4860.0,24/06/2024,GAST.BANC. COMISION GIRO AL COBRO VARIAS
4861.0,24/06/2024,COBRO FACTURA REMESA AL COBRO VARIAS FRA
4862.0,24/06/2024,GAST.BANC. COMISION GIRO AL COBRO VARIAS
4863.0,24/06/2024,S/FRA.N§ 1495                           
4864.0,25/06/2024,COBRO FACTURA 785                       
4865.0,25/06/2024,COBRO FACTURA 1083                      
4866.0,25/06/2024,COBRO FACTURA 691                       
4867.0,25/06/2024,COBRO FACTURA 438                       
4868.0,25/06/2024,COBRO FACTURA 571                       
4869.0,25/06/2024,COBRO FACTURA 665.666                   
4870.0,25/06/2024,COBRO FACTURA 524                       
4871.0,25/06/2024,COBRO PEDIDO 238905-C                   
4872.0,25/06/2024,COBRO FACTURA 1041                      
4873.0,25/06/2024,PAGO S/FRA. 11424                       
4874.0,25/06/2024,PAGO S/FRA. 600004                      
4875.0,25/06/2024,PAGO S/FRA. 7469                        
4876.0,25/06/2024,PAGO S/FRA. 1753                        
4877.0,25/06/2024,PAGO S/FRA. 24186                       
4878.0,25/06/2024,PAGO S/FRA. 248679                      
4879.0,25/06/2024,PAGO S/FRA. 2843                        
4880.0,25/06/2024,PAGO S/FRA. VENCIMIENTO 26/06/2024      
4881.0,25/06/2024,PAGO S/FRA. 174.187.148.163             
4882.0,25/06/2024,PAGO S/FRA. 49                          
4883.0,25/06/2024,PAGO S/FRA. 215.182.186.193             
4884.0,25/06/2024,PAGO S/FRA. 596                         
4885.0,25/06/2024,RECLAMAC.EFECTO FACTURA N§571           
4886.0,25/06/2024,PAGO S/FRA. 764437 A-3275               
4887.0,25/06/2024,GAST.BANC. APERTURA LEASING             
4888.0,25/06/2024,VENTAS FAMILIA                          
4889.0,25/06/2024,VENTAS FAMILIA                          
4890.0,25/06/2024,VENTAS FAMILIAO                         
4891.0,25/06/2024,VENTAS FAMILIA                          
4892.0,25/06/2024,VENTAS FAMILIA                          
4893.0,25/06/2024,VENTAS FAMILIA                          
4894.0,25/06/2024,VENTAS FAMILIA                          
4895.0,25/06/2024,VENTAS FAMILIAO                         
4896.0,25/06/2024,VENTAS FAMILIAO                         
4897.0,25/06/2024,VENTAS FAMILIAO                         
4898.0,25/06/2024,S/FRA.N§ 11424                          
4899.0,25/06/2024,ABONO 406007 PAP                        
4900.0,25/06/2024,S/FRA.N§ 6229                           
4901.0,25/06/2024,S/FRA.N§ 6230                           
4902.0,25/06/2024,S/FRA.N§ 6231                           
4903.0,25/06/2024,S/FRA.N§ 6232                           
4904.0,25/06/2024,S/FRA.N§ 6233                           
4905.0,25/06/2024,S/FRA.N§ 6234                           
4906.0,25/06/2024,S/FRA.N§ 6235                           
4907.0,25/06/2024,S/FRA.N§ 6242                           
4908.0,25/06/2024,S/FRA.N§ 6236                           
4909.0,25/06/2024,S/FRA.N§ 6237                           
4910.0,25/06/2024,S/FRA.N§ 6238                           
4911.0,25/06/2024,S/FRA.N§ 6239                           
4912.0,25/06/2024,S/FRA.N§ 6240                           
4913.0,25/06/2024,S/FRA.N§ 6241                           
4914.0,25/06/2024,S/FRA.N§ 412024                         
4915.0,25/06/2024,S/FRA.N§ 4001093                        
4916.0,25/06/2024,ABONO 6007 PAP                          
4917.0,26/06/2024,COBRO FACTURA 738                       
4918.0,26/06/2024,COBRO FACTURA 623154                    
4919.0,26/06/2024,COBRO FACTURA REMESA DE COBRO VARIAS FRA
4920.0,26/06/2024,GAST.BANC. COMISION GIRO AL COBRO VARIAS
4921.0,26/06/2024,PAGO S/FRA. 65140                       
4922.0,26/06/2024,PAGO S/FRA. 3665                        
4923.0,26/06/2024,PAGO NOMINA RECURSO PREVENTIVO          
4924.0,26/06/2024,PAGO S/FRA. CONFIRMING 12               
4925.0,26/06/2024,TRASPASO INSTACLACK CAIXABANK           
4926.0,26/06/2024,VENTAS FAMILIA                          
4927.0,26/06/2024,VENTAS FAMILIA                          
4928.0,26/06/2024,VENTAS FAMILIA                          
4929.0,26/06/2024,VENTAS FAMILIA                          
4930.0,26/06/2024,VENTAS FAMILIA                          
4931.0,26/06/2024,VENTAS FAMILIAO                         
4932.0,26/06/2024,VENTAS FAMILIAO                         
4933.0,26/06/2024,VENTAS FAMILIAO                         
4934.0,26/06/2024,VENTAS FAMILIAO                         
4935.0,26/06/2024,VENTAS FAMILIAO                         
4936.0,26/06/2024,VENTAS FAMILIAO                         
4937.0,26/06/2024,VENTAS FAMILIAO                         
4938.0,26/06/2024,VENTAS FAMILIAO                         
4939.0,26/06/2024,VENTAS FAMILIA                          
4940.0,26/06/2024,VENTAS FAMILIAO                         
4941.0,26/06/2024,VENTAS FAMILIAO                         
4942.0,26/06/2024,VENTAS FAMILIAO                         
4943.0,26/06/2024,VENTAS FAMILIAO                         
4944.0,26/06/2024,VENTAS FAMILIAO                         
4945.0,26/06/2024,VENTAS FAMILIAO                         
4946.0,26/06/2024,VENTAS FAMILIA                          
4947.0,26/06/2024,S/FRA.N§ 420910                         
4948.0,26/06/2024,S/FRA.N§ 240099                         
4949.0,26/06/2024,S/FRA.N§ 24                             
4950.0,26/06/2024,S/FRA.N§ 24321                          
4951.0,26/06/2024,S/FRA.N§ 3274                           
4952.0,26/06/2024,S/FRA.N§ 4060066                        
4953.0,26/06/2024,653911 AMAZON                           
4954.0,27/06/2024,PAGO S/FRA. 0624                        
4955.0,27/06/2024,COBRO PEDIDO 238954-C A CTA.            
4956.0,27/06/2024,PAGO PAGA EXTRA JUNIO                   
4957.0,27/06/2024,PAGO PAGA EXTRA JUNIO                   
4958.0,27/06/2024,PAGO NOMINAS JUNIO                      
4959.0,27/06/2024,PAGO NOMINAS JUNIO                      
4960.0,27/06/2024,50001                                   
4961.0,27/06/2024,VARIOS ABONOS                           
4962.0,27/06/2024,COBRO FACTURA 707                       
4963.0,27/06/2024,LQDCION.VISITA RAHMOUNE B.. NOUREDDINE  
4964.0,27/06/2024,LQDCION.VISITA CASTELLANOS LOPEZ. ANTONI
4965.0,27/06/2024,TRASPASO                                
4966.0,27/06/2024,PAGO S/FRA. VENCIMIENTO 26/06/2024      
4967.0,27/06/2024,PAGO S/FRA.  VENCIMIENTO 26/06/2024     
4968.0,27/06/2024,PAGO S/FRA. VENCIMIENTO 26/06/2024      
4969.0,27/06/2024,PAGO S/FRA. 242570. 3212                
4970.0,27/06/2024,VENTAS FAMILIA                          
4971.0,27/06/2024,VENTAS FAMILIA                          
4972.0,27/06/2024,VENTAS FAMILIA                          
4973.0,27/06/2024,VENTAS FAMILIA                          
4974.0,27/06/2024,VENTAS FAMILIA                          
4975.0,27/06/2024,VENTAS FAMILIA                          
4976.0,27/06/2024,VENTAS FAMILIAO                         
4977.0,27/06/2024,VENTAS FAMILIAO                         
4978.0,27/06/2024,VENTAS FAMILIAO                         
4979.0,27/06/2024,VENTAS FAMILIAO                         
4980.0,27/06/2024,VENTAS FAMILIAO                         
4981.0,27/06/2024,VENTAS FAMILIAO                         
4982.0,27/06/2024,VENTAS FAMILIAO                         
4983.0,27/06/2024,VENTAS FAMILIAO                         
4984.0,27/06/2024,VENTAS FAMILIA                          
4985.0,27/06/2024,VENTAS FAMILIA                          
4986.0,27/06/2024,S/FRA.N§ 691879                         
4987.0,27/06/2024,S/FRA.N§ 240601                         
4988.0,27/06/2024,S/FRA.N§ 240600                         
4989.0,27/06/2024,S/FRA.N§ 12706                          
4990.0,27/06/2024,S/FRA.N§ 2402286                        
4991.0,27/06/2024,S/FRA.N§ 94648                          
4992.0,28/06/2024,COBRO FACTURA 698                       
4993.0,28/06/2024,COBRO FACTURA 571                       
4994.0,28/06/2024,GAST.BANC. TIMBRE FAC. 571 C-14175      
4995.0,28/06/2024,PAGO NOMINA                             
4996.0,28/06/2024,PAGO NOMINA                             
4997.0,28/06/2024,COBRO FACTURA 876                       
4998.0,28/06/2024,COBRO FACTURA 969                       
4999.0,28/06/2024,PAGO TGSS COTIZACION 05-06/2024         
5000.0,28/06/2024,PAGO TGSS COTIZACION 05/2024            
5001.0,28/06/2024,TGSS COTIZACION 05/2024                 
5002.0,28/06/2024,TGSS COTIZACION 05/2024                 
5003.0,28/06/2024,TGSS COTIZACION 05/2024                 
5004.0,28/06/2024,PAGO NOMINA RECURSOS PREVENTIVO         
5005.0,28/06/2024,COBRO FACTURA 898                       
5006.0,28/06/2024,COBRO FACTURA 672                       
5007.0,28/06/2024,GAST.BANC. TIMBRE FRA.608 C.16151       
5008.0,28/06/2024,GAST.BANC. TIMBRE FRA.599 C.12529       
5009.0,28/06/2024,GAST.BANC. TIMBRE FRA.469 C.2051        
5010.0,28/06/2024,COBRO PEDIDO 238992-C                   
5011.0,28/06/2024,PAGO S/FRA. 444221 A-3088               
5012.0,28/06/2024,VENTAS FAMILIA                          
5013.0,28/06/2024,VENTAS FAMILIAO                         
5014.0,28/06/2024,VENTAS FAMILIAO                         
5015.0,28/06/2024,S/FRA.N§ 400892                         
5016.0,28/06/2024,S/FRA.N§ 400893                         
5017.0,28/06/2024,S/FRA.N§ 500175                         
5018.0,28/06/2024,S/FRA.N§ 240020                         
5019.0,28/06/2024,S/FRA.N§ 240021                         
5020.0,28/06/2024,S/FRA.N§ 6258                           
5021.0,28/06/2024,S/FRA.N§ 6259                           
5022.0,28/06/2024,S/FRA.N§ 6260                           
5023.0,28/06/2024,S/FRA.N§ 6261                           
5024.0,28/06/2024,S/FRA.N§ 6262                           
5025.0,28/06/2024,S/FRA.N§ 6263                           
5026.0,28/06/2024,S/FRA.N§ 250                            
5027.0,28/06/2024,S/FRA.N§ 3413                           
5028.0,28/06/2024,S/FRA.N§ 3412                           
5029.0,28/06/2024,S/FRA.N§ 404860                         
5030.0,28/06/2024,S/FRA.N§ 404861                         
5031.0,28/06/2024,S/FRA.N§ 404862                         
5032.0,28/06/2024,S/FRA.N§ 404863                         
5033.0,28/06/2024,S/FRA.N§ 404868                         
5034.0,28/06/2024,S/FRA.N§ 404864                         
5035.0,28/06/2024,S/FRA.N§ 404857                         
5036.0,28/06/2024,S/FRA.N§ 400891                         
5037.0,28/06/2024,S/FRA.N§ 4005539                        
5038.0,28/06/2024,S/FRA.N§ 802048                         
5039.0,28/06/2024,S/FRA.N§ 60164                          
5040.0,28/06/2024,ABONO 417000006 EXIA                    
5041.0,30/06/2024,VISA LIQUIDAC. DIAZ LUQUE. Antonio      
5042.0,30/06/2024,CIERRE JUNIO CTA.695400000              
5043.0,30/06/2024,VENTAS FAMILIA                          
5044.0,30/06/2024,VENTAS FAMILIA                          
5045.0,30/06/2024,VENTAS FAMILIAO                         
5046.0,30/06/2024,VENTAS FAMILIA                          
5047.0,30/06/2024,VENTAS FAMILIA                          
5048.0,30/06/2024,VENTAS FAMILIA                          
5049.0,30/06/2024,VENTAS FAMILIA                          
5050.0,30/06/2024,VENTAS FAMILIAO                         
5051.0,30/06/2024,VENTAS FAMILIAO                         
5052.0,30/06/2024,VENTAS FAMILIAO                         
5053.0,30/06/2024,VENTAS FAMILIAO                         
5054.0,30/06/2024,VENTAS FAMILIAO                         
5055.0,30/06/2024,VENTAS FAMILIA                          
5056.0,30/06/2024,VENTAS FAMILIA                          
5057.0,30/06/2024,VENTAS FAMILIA                          
5058.0,30/06/2024,VENTAS FAMILIA                          
5059.0,30/06/2024,VENTAS FAMILIAO                         
5060.0,30/06/2024,VENTAS FAMILIAO                         
5061.0,30/06/2024,VENTAS FAMILIAO                         
5062.0,30/06/2024,VENTAS FAMILIAO                         
5063.0,30/06/2024,VENTAS FAMILIAO                         
5064.0,30/06/2024,VENTAS FAMILIAO                         
5065.0,30/06/2024,VENTAS FAMILIAO                         
5066.0,30/06/2024,VENTAS FAMILIAO                         
5067.0,30/06/2024,VENTAS FAMILIAO                         
5068.0,30/06/2024,VENTAS FAMILIA                          
5069.0,30/06/2024,VENTAS FAMILIA                          
5070.0,30/06/2024,VENTAS FAMILIA                          
5071.0,30/06/2024,VENTAS FAMILIA                          
5072.0,30/06/2024,VENTAS FAMILIA                          
5073.0,30/06/2024,VENTAS FAMILIA                          
5074.0,30/06/2024,VENTAS FAMILIAO                         
5075.0,30/06/2024,VENTAS FAMILIAO                         
5076.0,30/06/2024,VENTAS FAMILIAO                         
5077.0,30/06/2024,VENTAS FAMILIAO                         
5078.0,30/06/2024,VENTAS FAMILIAO                         
5079.0,30/06/2024,VENTAS FAMILIAO                         
5080.0,30/06/2024,VENTAS FAMILIAO                         
5081.0,30/06/2024,VENTAS FAMILIAO                         
5082.0,30/06/2024,VENTAS FAMILIA                          
5083.0,30/06/2024,VENTAS FAMILIA                          
5084.0,30/06/2024,VENTAS FAMILIA                          
5085.0,30/06/2024,VENTAS FAMILIA                          
5086.0,30/06/2024,VENTAS FAMILIAO                         
5087.0,30/06/2024,VENTAS FAMILIAO                         
5088.0,30/06/2024,VENTAS FAMILIA                          
5089.0,30/06/2024,VENTAS FAMILIA                          
5090.0,30/06/2024,VENTAS FAMILIAO                         
5091.0,30/06/2024,VENTAS FAMILIA                          
5092.0,30/06/2024,VENTAS FAMILIAO                         
5093.0,30/06/2024,SALARIOS DEVENGADOS                     
5094.0,30/06/2024,PROVISION PAGAS EXTRAS                  
5095.0,30/06/2024,CIERRE JUNIO CTA.431100000              
5096.0,30/06/2024,CIERRE JUNIO CTA.310000000              
5097.0,30/06/2024,CIERRE JUNIO CTA.320000001              
