journal_entry_id,posting_date,fiscal_year,prepared_by
1800005141,29/01/2024,2024,BATCH_USER
1800005142,29/01/2024,2024,BATCH_USER
1800005143,29/01/2024,2024,BATCH_USER
1800005144,30/01/2024,2024,INT_PRESTIGE
1800005145,30/01/2024,2024,INT_PRESTIGE
1800005146,30/01/2024,2024,INT_PRESTIGE
1800005147,30/01/2024,2024,INT_PRESTIGE
1800005148,30/01/2024,2024,INT_PRESTIGE
1800005149,30/01/2024,2024,INT_PRESTIGE
1800005150,30/01/2024,2024,INT_PRESTIGE
1800005151,30/01/2024,2024,INT_PRESTIGE
1800005152,30/01/2024,2024,INT_PRESTIGE
1800005153,30/01/2024,2024,INT_PRESTIGE
1800005154,30/01/2024,2024,INT_PRESTIGE
1800005155,30/01/2024,2024,INT_PRESTIGE
1800005156,30/01/2024,2024,INT_PRESTIGE
1800005157,30/01/2024,2024,INT_PRESTIGE
1800005158,30/01/2024,2024,INT_PRESTIGE
1800005159,30/01/2024,2024,INT_PRESTIGE
1800005160,30/01/2024,2024,INT_PRESTIGE
1800005161,30/01/2024,2024,INT_PRESTIGE
1800005162,30/01/2024,2024,INT_PRESTIGE
1800005163,30/01/2024,2024,INT_PRESTIGE
1800005164,30/01/2024,2024,INT_PRESTIGE
1800005165,30/01/2024,2024,INT_PRESTIGE
1800005166,30/01/2024,2024,INT_PRESTIGE
1800005167,30/01/2024,2024,INT_PRESTIGE
1800005168,30/01/2024,2024,INT_PRESTIGE
1800005169,30/01/2024,2024,INT_PRESTIGE
1800005170,30/01/2024,2024,INT_PRESTIGE
1800005171,30/01/2024,2024,INT_PRESTIGE
1800005172,30/01/2024,2024,INT_PRESTIGE
1800005173,30/01/2024,2024,INT_PRESTIGE
1800005174,30/01/2024,2024,INT_PRESTIGE
1800005175,30/01/2024,2024,INT_PRESTIGE
1800005176,30/01/2024,2024,INT_PRESTIGE
1800005177,30/01/2024,2024,INT_PRESTIGE
1800005178,30/01/2024,2024,INT_PRESTIGE
1800005179,30/01/2024,2024,INT_PRESTIGE
1800005180,30/01/2024,2024,INT_PRESTIGE
1800005181,30/01/2024,2024,INT_PRESTIGE
1800005182,30/01/2024,2024,INT_PRESTIGE
1800005183,30/01/2024,2024,INT_PRESTIGE
1800005184,30/01/2024,2024,INT_PRESTIGE
1800005185,30/01/2024,2024,INT_PRESTIGE
1800005186,30/01/2024,2024,INT_PRESTIGE
1800005187,30/01/2024,2024,INT_PRESTIGE
1800005188,30/01/2024,2024,INT_PRESTIGE
1800005189,30/01/2024,2024,INT_PRESTIGE
1800005190,30/01/2024,2024,INT_PRESTIGE
1800005191,30/01/2024,2024,INT_PRESTIGE
1800005192,30/01/2024,2024,INT_PRESTIGE
1800005193,30/01/2024,2024,INT_PRESTIGE
1800005194,30/01/2024,2024,INT_PRESTIGE
1800005195,30/01/2024,2024,INT_PRESTIGE
1800005196,30/01/2024,2024,INT_PRESTIGE
1800005197,30/01/2024,2024,INT_PRESTIGE
1800005198,30/01/2024,2024,INT_PRESTIGE
1800005199,30/01/2024,2024,INT_PRESTIGE
1800005200,30/01/2024,2024,INT_PRESTIGE
1800005201,30/01/2024,2024,INT_PRESTIGE
1800005202,30/01/2024,2024,INT_PRESTIGE
1800005203,30/01/2024,2024,INT_PRESTIGE
1800005204,30/01/2024,2024,INT_PRESTIGE
1800005205,30/01/2024,2024,INT_PRESTIGE
1800005206,30/01/2024,2024,INT_PRESTIGE
1800005207,30/01/2024,2024,INT_PRESTIGE
1800005208,30/01/2024,2024,INT_PRESTIGE
1800005209,30/01/2024,2024,INT_PRESTIGE
1800005210,30/01/2024,2024,INT_PRESTIGE
1800005211,30/01/2024,2024,INT_PRESTIGE
1800005212,30/01/2024,2024,INT_PRESTIGE
1800005213,30/01/2024,2024,INT_PRESTIGE
1800005214,30/01/2024,2024,INT_PRESTIGE
1800005215,30/01/2024,2024,INT_PRESTIGE
1800005216,30/01/2024,2024,INT_PRESTIGE
1800005217,30/01/2024,2024,INT_PRESTIGE
1800005218,30/01/2024,2024,INT_PRESTIGE
1800005219,30/01/2024,2024,INT_PRESTIGE
1800005220,30/01/2024,2024,INT_PRESTIGE
1800005221,30/01/2024,2024,INT_PRESTIGE
1800005222,30/01/2024,2024,INT_PRESTIGE
1800005223,30/01/2024,2024,INT_PRESTIGE
1800005224,30/01/2024,2024,INT_PRESTIGE
1800005225,30/01/2024,2024,INT_PRESTIGE
1800005226,30/01/2024,2024,INT_PRESTIGE
1800005227,30/01/2024,2024,INT_PRESTIGE
1800005228,30/01/2024,2024,INT_PRESTIGE
1800005229,30/01/2024,2024,INT_PRESTIGE
1800005230,30/01/2024,2024,INT_PRESTIGE
1800005231,30/01/2024,2024,INT_PRESTIGE
1800005232,30/01/2024,2024,INT_PRESTIGE
1800005233,30/01/2024,2024,INT_PRESTIGE
1800005234,30/01/2024,2024,INT_PRESTIGE
1800005235,30/01/2024,2024,INT_PRESTIGE
1800005236,30/01/2024,2024,INT_PRESTIGE
1800005237,30/01/2024,2024,INT_PRESTIGE
1800005238,30/01/2024,2024,INT_PRESTIGE
1800005241,30/01/2024,2024,_SAP_TEC_USR
1800005242,30/01/2024,2024,_SAP_TEC_USR
1800005244,30/01/2024,2024,_SAP_TEC_USR
1800005245,30/01/2024,2024,_SAP_TEC_USR
1800005246,30/01/2024,2024,_SAP_TEC_USR
1800005247,30/01/2024,2024,_SAP_TEC_USR
1800005248,30/01/2024,2024,_SAP_TEC_USR
1800005249,30/01/2024,2024,_SAP_TEC_USR
1800005251,30/01/2024,2024,BATCH_USER
1800005252,30/01/2024,2024,BATCH_USER
1800005253,30/01/2024,2024,BATCH_USER
1800005254,30/01/2024,2024,BATCH_USER
1800005255,30/01/2024,2024,BATCH_USER
1800005256,30/01/2024,2024,BATCH_USER
1800005257,30/01/2024,2024,BATCH_USER
1800005258,30/01/2024,2024,BATCH_USER
1800005259,30/01/2024,2024,BATCH_USER
1800005260,30/01/2024,2024,BATCH_USER
1800005261,30/01/2024,2024,BATCH_USER
1800005262,30/01/2024,2024,BATCH_USER
1800005263,30/01/2024,2024,BATCH_USER
1800005265,30/01/2024,2024,BATCH_USER
1800005266,30/01/2024,2024,BATCH_USER
1800005267,30/01/2024,2024,BATCH_USER
1800005268,30/01/2024,2024,BATCH_USER
1800005269,30/01/2024,2024,BATCH_USER
1800005270,30/01/2024,2024,BATCH_USER
1800005271,30/01/2024,2024,BATCH_USER
1800005272,30/01/2024,2024,BATCH_USER
1800005273,30/01/2024,2024,BATCH_USER
1800005274,30/01/2024,2024,BATCH_USER
1800005275,30/01/2024,2024,BATCH_USER
1800005276,30/01/2024,2024,BATCH_USER
1800005277,30/01/2024,2024,BATCH_USER
1800005278,30/01/2024,2024,BATCH_USER
1800005279,30/01/2024,2024,BATCH_USER
1800005280,30/01/2024,2024,BATCH_USER
1800005281,30/01/2024,2024,BATCH_USER
1800005282,30/01/2024,2024,BATCH_USER
1800005283,30/01/2024,2024,BATCH_USER
1800005284,30/01/2024,2024,BATCH_USER
1800005285,30/01/2024,2024,BATCH_USER
1800005286,30/01/2024,2024,BATCH_USER
1800005287,30/01/2024,2024,BATCH_USER
1800005288,30/01/2024,2024,BATCH_USER
1800005289,30/01/2024,2024,BATCH_USER
1800005291,30/01/2024,2024,BATCH_USER
1800005293,31/01/2024,2024,INT_PRESTIGE
1800005294,31/01/2024,2024,INT_PRESTIGE
1800005295,31/01/2024,2024,INT_PRESTIGE
1800005296,31/01/2024,2024,INT_PRESTIGE
1800005297,31/01/2024,2024,INT_PRESTIGE
1800005298,31/01/2024,2024,INT_PRESTIGE
1800005299,31/01/2024,2024,INT_PRESTIGE
1800005300,31/01/2024,2024,INT_PRESTIGE
1800005301,31/01/2024,2024,INT_PRESTIGE
1800005302,31/01/2024,2024,INT_PRESTIGE
1800005303,31/01/2024,2024,INT_PRESTIGE
1800005304,31/01/2024,2024,INT_PRESTIGE
1800005305,31/01/2024,2024,INT_PRESTIGE
1800005306,31/01/2024,2024,INT_PRESTIGE
1800005307,31/01/2024,2024,INT_PRESTIGE
1800005308,31/01/2024,2024,INT_PRESTIGE
1800005309,31/01/2024,2024,INT_PRESTIGE
1800005310,31/01/2024,2024,INT_PRESTIGE
1800005311,31/01/2024,2024,INT_PRESTIGE
1800005312,31/01/2024,2024,INT_PRESTIGE
1800005313,31/01/2024,2024,INT_PRESTIGE
1800005314,31/01/2024,2024,INT_PRESTIGE
1800005315,31/01/2024,2024,INT_PRESTIGE
1800005316,31/01/2024,2024,INT_PRESTIGE
1800005317,31/01/2024,2024,INT_PRESTIGE
1800005318,31/01/2024,2024,INT_PRESTIGE
1800005319,31/01/2024,2024,INT_PRESTIGE
1800005320,31/01/2024,2024,INT_PRESTIGE
1800005321,31/01/2024,2024,INT_PRESTIGE
1800005322,31/01/2024,2024,INT_PRESTIGE
1800005323,31/01/2024,2024,INT_PRESTIGE
1800005324,31/01/2024,2024,INT_PRESTIGE
1800005325,31/01/2024,2024,INT_PRESTIGE
1800005326,31/01/2024,2024,INT_PRESTIGE
1800005327,31/01/2024,2024,INT_PRESTIGE
1800005328,31/01/2024,2024,INT_PRESTIGE
1800005329,31/01/2024,2024,INT_PRESTIGE
1800005330,31/01/2024,2024,INT_PRESTIGE
1800005331,31/01/2024,2024,INT_PRESTIGE
1800005332,31/01/2024,2024,INT_PRESTIGE
1800005333,31/01/2024,2024,INT_PRESTIGE
1800005334,31/01/2024,2024,INT_PRESTIGE
1800005335,31/01/2024,2024,INT_PRESTIGE
1800005336,31/01/2024,2024,INT_PRESTIGE
1800005337,31/01/2024,2024,INT_PRESTIGE
1800005338,31/01/2024,2024,INT_PRESTIGE
1800005339,31/01/2024,2024,INT_PRESTIGE
1800005340,31/01/2024,2024,INT_PRESTIGE
1800005341,31/01/2024,2024,INT_PRESTIGE
1800005342,31/01/2024,2024,INT_PRESTIGE
1800005343,31/01/2024,2024,INT_PRESTIGE
1800005344,31/01/2024,2024,INT_PRESTIGE
1800005345,31/01/2024,2024,INT_PRESTIGE
1800005346,31/01/2024,2024,INT_PRESTIGE
1800005347,31/01/2024,2024,INT_PRESTIGE
1800005348,31/01/2024,2024,INT_PRESTIGE
1800005349,31/01/2024,2024,INT_PRESTIGE
1800005350,31/01/2024,2024,INT_PRESTIGE
1800005351,31/01/2024,2024,INT_PRESTIGE
1800005352,31/01/2024,2024,INT_PRESTIGE
1800005353,31/01/2024,2024,INT_PRESTIGE
1800005354,31/01/2024,2024,INT_PRESTIGE
1800005355,31/01/2024,2024,INT_PRESTIGE
1800005356,31/01/2024,2024,INT_PRESTIGE
1800005357,31/01/2024,2024,INT_PRESTIGE
1800005358,31/01/2024,2024,INT_PRESTIGE
1800005359,31/01/2024,2024,INT_PRESTIGE
1800005360,31/01/2024,2024,INT_PRESTIGE
1800005361,31/01/2024,2024,INT_PRESTIGE
1800005362,31/01/2024,2024,INT_PRESTIGE
1800005363,31/01/2024,2024,INT_PRESTIGE
1800005364,31/01/2024,2024,INT_PRESTIGE
1800005365,31/01/2024,2024,INT_PRESTIGE
1800005366,31/01/2024,2024,INT_PRESTIGE
1800005367,31/01/2024,2024,INT_PRESTIGE
1800005368,31/01/2024,2024,INT_PRESTIGE
1800005369,31/01/2024,2024,INT_PRESTIGE
1800005370,31/01/2024,2024,INT_PRESTIGE
1800005371,31/01/2024,2024,INT_PRESTIGE
1800005372,31/01/2024,2024,INT_PRESTIGE
1800005373,31/01/2024,2024,INT_PRESTIGE
1800005374,31/01/2024,2024,INT_PRESTIGE
1800005375,31/01/2024,2024,INT_PRESTIGE
1800005376,31/01/2024,2024,INT_PRESTIGE
1800005377,31/01/2024,2024,INT_PRESTIGE
1800005378,31/01/2024,2024,INT_PRESTIGE
1800005379,31/01/2024,2024,INT_PRESTIGE
1800005380,31/01/2024,2024,INT_PRESTIGE
1800005381,31/01/2024,2024,INT_PRESTIGE
1800005382,31/01/2024,2024,INT_PRESTIGE
1800005383,31/01/2024,2024,INT_PRESTIGE
1800005384,31/01/2024,2024,INT_PRESTIGE
1800005385,31/01/2024,2024,INT_PRESTIGE
1800005386,31/01/2024,2024,INT_PRESTIGE
1800005387,31/01/2024,2024,INT_PRESTIGE
1800005388,31/01/2024,2024,INT_PRESTIGE
1800005389,31/01/2024,2024,INT_PRESTIGE
1800005390,31/01/2024,2024,INT_PRESTIGE
1800005391,31/01/2024,2024,INT_PRESTIGE
1800005392,31/01/2024,2024,INT_PRESTIGE
1800005393,31/01/2024,2024,INT_PRESTIGE
1800005394,31/01/2024,2024,_SAP_TEC_USR
1800005395,31/01/2024,2024,_SAP_TEC_USR
1800005396,31/01/2024,2024,_SAP_TEC_USR
1800005399,31/01/2024,2024,_SAP_TEC_USR
1800005400,31/01/2024,2024,_SAP_TEC_USR
1800005401,31/01/2024,2024,_SAP_TEC_USR
1800005402,31/01/2024,2024,_SAP_TEC_USR
1800005403,31/01/2024,2024,_SAP_TEC_USR
1800005404,31/01/2024,2024,_SAP_TEC_USR
1800005405,31/01/2024,2024,BATCH_USER
1800005406,31/01/2024,2024,BATCH_USER
1800005407,31/01/2024,2024,BATCH_USER
1800005408,31/01/2024,2024,BATCH_USER
1800005409,31/01/2024,2024,BATCH_USER
1800005410,31/01/2024,2024,BATCH_USER
1800005411,31/01/2024,2024,BATCH_USER
1800005412,31/01/2024,2024,BATCH_USER
1800005414,31/01/2024,2024,BATCH_USER
1800005415,31/01/2024,2024,BATCH_USER
1800005416,31/01/2024,2024,BATCH_USER
1800005417,31/01/2024,2024,BATCH_USER
1800005418,31/01/2024,2024,BATCH_USER
1800005419,31/01/2024,2024,BATCH_USER
1800005420,31/01/2024,2024,BATCH_USER
1800005421,31/01/2024,2024,BATCH_USER
1800005423,31/01/2024,2024,BATCH_USER
1800005424,31/01/2024,2024,BATCH_USER
1800005428,31/01/2024,2024,BATCH_USER
1800005429,31/01/2024,2024,BATCH_USER
1800005430,31/01/2024,2024,BATCH_USER
1800005431,31/01/2024,2024,BATCH_USER
1800005432,31/01/2024,2024,BATCH_USER
1800005433,31/01/2024,2024,BATCH_USER
1800005434,31/01/2024,2024,BATCH_USER
1800005435,31/01/2024,2024,BATCH_USER
1800005437,31/01/2024,2024,BATCH_USER
1800005438,31/01/2024,2024,BATCH_USER
1800005440,31/01/2024,2024,BATCH_USER
1800005441,31/01/2024,2024,BATCH_USER
1800005442,31/01/2024,2024,BATCH_USER
1800005444,31/01/2024,2024,BATCH_USER
1800005445,31/01/2024,2024,BATCH_USER
1800005446,31/01/2024,2024,BATCH_USER
1800005447,31/01/2024,2024,BATCH_USER
1800005448,31/01/2024,2024,BATCH_USER
1800005449,31/01/2024,2024,BATCH_USER
1800005450,31/01/2024,2024,BATCH_USER
1800005451,31/01/2024,2024,INT_PRESTIGE
1800005452,01/02/2024,2024,INT_PRESTIGE
1800005453,01/02/2024,2024,INT_PRESTIGE
1800005454,01/02/2024,2024,INT_PRESTIGE
1800005455,01/02/2024,2024,INT_PRESTIGE
1800005456,01/02/2024,2024,INT_PRESTIGE
1800005457,01/02/2024,2024,INT_PRESTIGE
1800005458,01/02/2024,2024,INT_PRESTIGE
1800005459,01/02/2024,2024,INT_PRESTIGE
1800005460,01/02/2024,2024,INT_PRESTIGE
1800005461,01/02/2024,2024,INT_PRESTIGE
1800005462,01/02/2024,2024,INT_PRESTIGE
1800005463,01/02/2024,2024,INT_PRESTIGE
1800005464,01/02/2024,2024,INT_PRESTIGE
1800005465,01/02/2024,2024,INT_PRESTIGE
1800005466,01/02/2024,2024,INT_PRESTIGE
1800005467,01/02/2024,2024,INT_PRESTIGE
1800005468,01/02/2024,2024,INT_PRESTIGE
1800005469,01/02/2024,2024,INT_PRESTIGE
1800005470,01/02/2024,2024,INT_PRESTIGE
1800005471,01/02/2024,2024,INT_PRESTIGE
1800005472,01/02/2024,2024,INT_PRESTIGE
1800005473,01/02/2024,2024,INT_PRESTIGE
1800005474,01/02/2024,2024,INT_PRESTIGE
1800005475,01/02/2024,2024,INT_PRESTIGE
1800005476,01/02/2024,2024,INT_PRESTIGE
1800005477,01/02/2024,2024,INT_PRESTIGE
1800005478,01/02/2024,2024,INT_PRESTIGE
1800005479,01/02/2024,2024,INT_PRESTIGE
1800005480,01/02/2024,2024,INT_PRESTIGE
1800005481,01/02/2024,2024,INT_PRESTIGE
1800005482,01/02/2024,2024,INT_PRESTIGE
1800005483,01/02/2024,2024,INT_PRESTIGE
1800005484,01/02/2024,2024,INT_PRESTIGE
1800005485,01/02/2024,2024,INT_PRESTIGE
1800005486,01/02/2024,2024,INT_PRESTIGE
1800005487,01/02/2024,2024,INT_PRESTIGE
1800005488,01/02/2024,2024,INT_PRESTIGE
1800005489,01/02/2024,2024,INT_PRESTIGE
1800005490,01/02/2024,2024,INT_PRESTIGE
1800005491,01/02/2024,2024,INT_PRESTIGE
1800005492,01/02/2024,2024,INT_PRESTIGE
1800005493,01/02/2024,2024,INT_PRESTIGE
1800005494,01/02/2024,2024,INT_PRESTIGE
1800005495,01/02/2024,2024,INT_PRESTIGE
1800005496,01/02/2024,2024,INT_PRESTIGE
1800005497,01/02/2024,2024,INT_PRESTIGE
1800005498,01/02/2024,2024,INT_PRESTIGE
1800005499,01/02/2024,2024,INT_PRESTIGE
1800005500,01/02/2024,2024,INT_PRESTIGE
1800005501,01/02/2024,2024,INT_PRESTIGE
1800005502,01/02/2024,2024,INT_PRESTIGE
1800005503,01/02/2024,2024,INT_PRESTIGE
1800005504,01/02/2024,2024,INT_PRESTIGE
1800005505,01/02/2024,2024,INT_PRESTIGE
1800005506,01/02/2024,2024,INT_PRESTIGE
1800005507,01/02/2024,2024,INT_PRESTIGE
1800005508,01/02/2024,2024,INT_PRESTIGE
1800005509,01/02/2024,2024,INT_PRESTIGE
1800005510,01/02/2024,2024,INT_PRESTIGE
1800005511,01/02/2024,2024,INT_PRESTIGE
1800005512,01/02/2024,2024,INT_PRESTIGE
1800005513,01/02/2024,2024,INT_PRESTIGE
1800005514,01/02/2024,2024,INT_PRESTIGE
1800005515,01/02/2024,2024,INT_PRESTIGE
1800005516,01/02/2024,2024,INT_PRESTIGE
1800005517,01/02/2024,2024,INT_PRESTIGE
1800005518,01/02/2024,2024,INT_PRESTIGE
1800005519,01/02/2024,2024,INT_PRESTIGE
1800005520,01/02/2024,2024,INT_PRESTIGE
1800005521,01/02/2024,2024,INT_PRESTIGE
1800005522,01/02/2024,2024,INT_PRESTIGE
1800005523,01/02/2024,2024,INT_PRESTIGE
1800005524,01/02/2024,2024,INT_PRESTIGE
1800005525,01/02/2024,2024,INT_PRESTIGE
1800005526,01/02/2024,2024,INT_PRESTIGE
1800005527,01/02/2024,2024,INT_PRESTIGE
1800005528,01/02/2024,2024,INT_PRESTIGE
1800005529,01/02/2024,2024,INT_PRESTIGE
1800005530,01/02/2024,2024,INT_PRESTIGE
1800005531,01/02/2024,2024,INT_PRESTIGE
1800005532,01/02/2024,2024,INT_PRESTIGE
1800005533,01/02/2024,2024,INT_PRESTIGE
1800005534,01/02/2024,2024,INT_PRESTIGE
1800005535,01/02/2024,2024,INT_PRESTIGE
1800005536,01/02/2024,2024,INT_PRESTIGE
1800005537,01/02/2024,2024,INT_PRESTIGE
1800005538,01/02/2024,2024,INT_PRESTIGE
1800005539,01/02/2024,2024,INT_PRESTIGE
1800005540,01/02/2024,2024,INT_PRESTIGE
1800005541,01/02/2024,2024,INT_PRESTIGE
1800005542,01/02/2024,2024,INT_PRESTIGE
1800005543,01/02/2024,2024,INT_PRESTIGE
1800005544,01/02/2024,2024,INT_PRESTIGE
1800005545,01/02/2024,2024,INT_PRESTIGE
1800005546,01/02/2024,2024,INT_PRESTIGE
1800005547,01/02/2024,2024,INT_PRESTIGE
1800005548,01/02/2024,2024,INT_PRESTIGE
1800005549,01/02/2024,2024,INT_PRESTIGE
1800005550,01/02/2024,2024,INT_PRESTIGE
1800005551,01/02/2024,2024,INT_PRESTIGE
1800005552,01/02/2024,2024,INT_PRESTIGE
1800005553,01/02/2024,2024,INT_PRESTIGE
1800005554,01/02/2024,2024,INT_PRESTIGE
1800005555,01/02/2024,2024,INT_PRESTIGE
1800005556,01/02/2024,2024,INT_PRESTIGE
1800005557,01/02/2024,2024,INT_PRESTIGE
1800005558,01/02/2024,2024,INT_PRESTIGE
1800005559,01/02/2024,2024,INT_PRESTIGE
1800005560,01/02/2024,2024,INT_PRESTIGE
1800005561,01/02/2024,2024,INT_PRESTIGE
1800005562,01/02/2024,2024,INT_PRESTIGE
1800005563,01/02/2024,2024,INT_PRESTIGE
1800005564,01/02/2024,2024,INT_PRESTIGE
1800005565,01/02/2024,2024,INT_PRESTIGE
1800005566,01/02/2024,2024,_SAP_TEC_USR
1800005567,01/02/2024,2024,_SAP_TEC_USR
1800005568,01/02/2024,2024,_SAP_TEC_USR
1800005570,01/02/2024,2024,_SAP_TEC_USR
1800005571,01/02/2024,2024,_SAP_TEC_USR
1800005572,01/02/2024,2024,_SAP_TEC_USR
1800005573,01/02/2024,2024,_SAP_TEC_USR
1800005574,01/02/2024,2024,BATCH_USER
1800005575,01/02/2024,2024,BATCH_USER
1800005576,01/02/2024,2024,BATCH_USER
1800005577,01/02/2024,2024,BATCH_USER
1800005578,01/02/2024,2024,BATCH_USER
1800005579,01/02/2024,2024,BATCH_USER
1800005580,01/02/2024,2024,BATCH_USER
1800005581,01/02/2024,2024,BATCH_USER
1800005582,01/02/2024,2024,BATCH_USER
1800005583,01/02/2024,2024,BATCH_USER
1800005586,01/02/2024,2024,BATCH_USER
1800005587,01/02/2024,2024,BATCH_USER
1800005588,01/02/2024,2024,BATCH_USER
1800005589,01/02/2024,2024,BATCH_USER
1800005590,01/02/2024,2024,BATCH_USER
1800005591,01/02/2024,2024,BATCH_USER
1800005592,01/02/2024,2024,BATCH_USER
1800005593,01/02/2024,2024,BATCH_USER
1800005594,01/02/2024,2024,BATCH_USER
1800005595,01/02/2024,2024,BATCH_USER
1800005596,01/02/2024,2024,BATCH_USER
1800005597,01/02/2024,2024,BATCH_USER
1800005598,01/02/2024,2024,BATCH_USER
1800005599,01/02/2024,2024,BATCH_USER
1800005601,01/02/2024,2024,BATCH_USER
1800005602,01/02/2024,2024,BATCH_USER
1800005603,01/02/2024,2024,BATCH_USER
1800005604,01/02/2024,2024,BATCH_USER
1800005606,01/02/2024,2024,BATCH_USER
1800005607,01/02/2024,2024,BATCH_USER
1800005608,01/02/2024,2024,BATCH_USER
1800005609,01/02/2024,2024,BATCH_USER
1800005610,01/02/2024,2024,BATCH_USER
1800005611,01/02/2024,2024,BATCH_USER
1800005612,01/02/2024,2024,BATCH_USER
1800005613,01/02/2024,2024,BATCH_USER
1800005614,01/02/2024,2024,BATCH_USER
1800005615,01/02/2024,2024,BATCH_USER
1800005616,01/02/2024,2024,BATCH_USER
1800005617,01/02/2024,2024,BATCH_USER
1800005618,01/02/2024,2024,BATCH_USER
1800005619,01/02/2024,2024,BATCH_USER
1800005620,01/02/2024,2024,BATCH_USER
1800005621,01/02/2024,2024,BATCH_USER
1800005622,01/02/2024,2024,BATCH_USER
1800005624,01/02/2024,2024,BATCH_USER
1800005625,01/02/2024,2024,BATCH_USER
1800005626,01/02/2024,2024,BATCH_USER
1800005627,01/02/2024,2024,BATCH_USER
1800005628,01/02/2024,2024,BATCH_USER
1800005629,02/02/2024,2024,INT_TPV
1800005630,02/02/2024,2024,INT_TPV
1800005631,02/02/2024,2024,INT_PRESTIGE
1800005632,02/02/2024,2024,INT_PRESTIGE
1800005633,02/02/2024,2024,INT_PRESTIGE
1800005634,02/02/2024,2024,INT_PRESTIGE
1800005635,02/02/2024,2024,INT_PRESTIGE
1800005636,02/02/2024,2024,INT_PRESTIGE
1800005637,02/02/2024,2024,INT_PRESTIGE
1800005638,02/02/2024,2024,INT_PRESTIGE
1800005639,02/02/2024,2024,INT_PRESTIGE
1800005640,02/02/2024,2024,INT_PRESTIGE
1800005641,02/02/2024,2024,INT_PRESTIGE
1800005642,02/02/2024,2024,INT_PRESTIGE
1800005643,02/02/2024,2024,INT_PRESTIGE
1800005644,02/02/2024,2024,INT_PRESTIGE
1800005645,02/02/2024,2024,INT_PRESTIGE
1800005646,02/02/2024,2024,INT_PRESTIGE
1800005647,02/02/2024,2024,INT_PRESTIGE
1800005648,02/02/2024,2024,INT_PRESTIGE
1800005649,02/02/2024,2024,INT_PRESTIGE
1800005650,02/02/2024,2024,INT_PRESTIGE
1800005651,02/02/2024,2024,INT_PRESTIGE
1800005652,02/02/2024,2024,INT_PRESTIGE
1800005653,02/02/2024,2024,INT_PRESTIGE
1800005654,02/02/2024,2024,INT_PRESTIGE
1800005655,02/02/2024,2024,INT_PRESTIGE
1800005656,02/02/2024,2024,INT_PRESTIGE
1800005657,02/02/2024,2024,INT_PRESTIGE
1800005658,02/02/2024,2024,INT_PRESTIGE
1800005659,02/02/2024,2024,INT_PRESTIGE
1800005660,02/02/2024,2024,INT_PRESTIGE
1800005661,02/02/2024,2024,INT_PRESTIGE
1800005662,02/02/2024,2024,INT_PRESTIGE
1800005663,02/02/2024,2024,INT_PRESTIGE
1800005664,02/02/2024,2024,INT_PRESTIGE
1800005665,02/02/2024,2024,INT_PRESTIGE
1800005666,02/02/2024,2024,INT_PRESTIGE
1800005667,02/02/2024,2024,INT_PRESTIGE
1800005668,03/02/2024,2024,INT_PRESTIGE
1800005669,02/02/2024,2024,INT_PRESTIGE
1800005670,03/02/2024,2024,INT_PRESTIGE
1800005671,02/02/2024,2024,INT_PRESTIGE
1800005672,03/02/2024,2024,INT_PRESTIGE
1800005673,03/02/2024,2024,INT_PRESTIGE
1800005674,03/02/2024,2024,INT_PRESTIGE
1800005675,03/02/2024,2024,INT_PRESTIGE
1800005676,03/02/2024,2024,INT_PRESTIGE
1800005677,03/02/2024,2024,INT_PRESTIGE
1800005678,03/02/2024,2024,INT_PRESTIGE
1800005679,03/02/2024,2024,INT_PRESTIGE
1800005680,03/02/2024,2024,INT_PRESTIGE
1800005681,03/02/2024,2024,INT_PRESTIGE
1800005682,03/02/2024,2024,INT_PRESTIGE
1800005683,03/02/2024,2024,INT_PRESTIGE
1800005684,03/02/2024,2024,INT_PRESTIGE
1800005685,03/02/2024,2024,INT_PRESTIGE
1800005686,03/02/2024,2024,INT_PRESTIGE
1800005687,03/02/2024,2024,INT_PRESTIGE
1800005688,03/02/2024,2024,INT_PRESTIGE
1800005689,03/02/2024,2024,INT_PRESTIGE
1800005690,03/02/2024,2024,INT_PRESTIGE
1800005691,03/02/2024,2024,INT_PRESTIGE
1800005692,03/02/2024,2024,INT_PRESTIGE
1800005693,03/02/2024,2024,INT_PRESTIGE
1800005694,03/02/2024,2024,INT_PRESTIGE
1800005695,03/02/2024,2024,INT_PRESTIGE
1800005696,03/02/2024,2024,INT_PRESTIGE
1800005697,03/02/2024,2024,INT_PRESTIGE
1800005698,03/02/2024,2024,INT_PRESTIGE
1800005699,03/02/2024,2024,INT_PRESTIGE
1800005700,03/02/2024,2024,INT_PRESTIGE
1800005701,04/02/2024,2024,INT_PRESTIGE
1800005702,04/02/2024,2024,INT_PRESTIGE
1800005703,04/02/2024,2024,INT_PRESTIGE
1800005704,04/02/2024,2024,INT_PRESTIGE
1800005705,04/02/2024,2024,INT_PRESTIGE
1800005706,04/02/2024,2024,INT_PRESTIGE
1800005707,04/02/2024,2024,INT_PRESTIGE
1800005708,04/02/2024,2024,INT_PRESTIGE
1800005709,04/02/2024,2024,INT_PRESTIGE
1800005710,04/02/2024,2024,INT_PRESTIGE
1800005711,04/02/2024,2024,INT_PRESTIGE
1800005712,04/02/2024,2024,INT_PRESTIGE
1800005713,04/02/2024,2024,INT_PRESTIGE
1800005714,04/02/2024,2024,INT_PRESTIGE
